Canal,Energía (keV),Cuentas
3096,1506.92,6
3097,1507.4,3
3098,1507.88,3
3099,1508.37,7
3100,1508.85,3
3101,1509.33,5
3102,1509.82,5
3103,1510.3,3
3104,1510.78,4
3105,1511.27,4
3106,1511.75,6
3107,1512.23,2
3108,1512.72,9
3109,1513.2,3
3110,1513.68,7
3111,1514.16,11
3112,1514.65,5
3113,1515.13,2
3114,1515.61,6
3115,1516.1,2
3116,1516.58,3
3117,1517.06,8
3118,1517.55,7
3119,1518.03,4
3120,1518.51,7
3121,1518.99,7
3122,1519.48,3
3123,1519.96,6
3124,1520.44,4
3125,1520.93,8
3126,1521.41,4
3127,1521.89,8
3128,1522.38,4
3129,1522.86,4
3130,1523.34,0
3131,1523.82,7
3132,1524.31,5
3133,1524.79,5
3134,1525.27,5
3135,1525.76,4
3136,1526.24,4
3137,1526.72,4
3138,1527.21,2
3139,1527.69,2
3140,1528.17,3
3141,1528.65,3
3142,1529.14,8
3143,1529.62,6
3144,1530.1,4
3145,1530.59,3
3146,1531.07,6
3147,1531.55,5
3148,1532.04,5
3149,1532.52,4
3150,1533.0,6
3151,1533.48,4
3152,1533.97,7
3153,1534.45,7
3154,1534.93,2
3155,1535.42,0
3156,1535.9,5
3157,1536.38,3
3158,1536.87,5
3159,1537.35,3
3160,1537.83,5
3161,1538.31,7
3162,1538.8,4
3163,1539.28,2
3164,1539.76,6
3165,1540.25,4
3166,1540.73,7
3167,1541.21,4
3168,1541.7,1
3169,1542.18,3
3170,1542.66,9
3171,1543.14,5
3172,1543.63,3
3173,1544.11,8
3174,1544.59,5
3175,1545.08,1
3176,1545.56,5
3177,1546.04,1
3178,1546.53,2
3179,1547.01,6
3180,1547.49,4
3181,1547.98,4
3182,1548.46,3
3183,1548.94,4
3184,1549.42,4
3185,1549.91,2
3186,1550.39,5
3187,1550.87,0
3188,1551.36,2
3189,1551.84,5
3190,1552.32,6
3191,1552.81,3
3192,1553.29,5
3193,1553.77,2
3194,1554.25,6
3195,1554.74,2
3196,1555.22,2
3197,1555.7,5
3198,1556.19,8
3199,1556.67,4
3200,1557.15,3
3201,1557.64,2
3202,1558.12,5
3203,1558.6,7
3204,1559.08,3
3205,1559.57,3
3206,1560.05,3
3207,1560.53,0
3208,1561.02,3
3209,1561.5,4
3210,1561.98,4
3211,1562.47,6
3212,1562.95,7
3213,1563.43,1
3214,1563.91,8
3215,1564.4,1
3216,1564.88,5
3217,1565.36,1
3218,1565.85,3
3219,1566.33,4
3220,1566.81,5
3221,1567.3,2
3222,1567.78,5
3223,1568.26,6
3224,1568.74,4
3225,1569.23,9
3226,1569.71,3
3227,1570.19,8
3228,1570.68,2
3229,1571.16,6
3230,1571.64,4
3231,1572.13,3
3232,1572.61,3
3233,1573.09,3
3234,1573.57,4
3235,1574.06,9
3236,1574.54,2
3237,1575.02,3
3238,1575.51,3
3239,1575.99,2
3240,1576.47,5
3241,1576.96,3
3242,1577.44,3
3243,1577.92,10
3244,1578.4,3
3245,1578.89,2
3246,1579.37,5
3247,1579.85,5
3248,1580.34,4
3249,1580.82,5
3250,1581.3,9
3251,1581.79,6
3252,1582.27,2
3253,1582.75,2
3254,1583.24,4
3255,1583.72,4
3256,1584.2,4
3257,1584.68,6
3258,1585.17,7
3259,1585.65,2
3260,1586.13,11
3261,1586.62,4
3262,1587.1,4
3263,1587.58,5
3264,1588.07,3
3265,1588.55,1
3266,1589.03,3
3267,1589.51,5
3268,1590.0,2
3269,1590.48,7
3270,1590.96,5
3271,1591.45,5
3272,1591.93,2
3273,1592.41,3
3274,1592.9,8
3275,1593.38,4
3276,1593.86,4
3277,1594.34,7
3278,1594.83,3
3279,1595.31,6
3280,1595.79,5
3281,1596.28,3
3282,1596.76,4
3283,1597.24,6
3284,1597.73,8
3285,1598.21,11
3286,1598.69,5
3287,1599.17,1
3288,1599.66,4
3289,1600.14,3
3290,1600.62,2
3291,1601.11,2
3292,1601.59,4
3293,1602.07,3
3294,1602.56,5
3295,1603.04,2
3296,1603.52,3
3297,1604.0,3
3298,1604.49,5
3299,1604.97,2
3300,1605.45,5
3301,1605.94,7
3302,1606.42,1
3303,1606.9,1
3304,1607.39,5
3305,1607.87,4
3306,1608.35,2
3307,1608.83,5
3308,1609.32,3
3309,1609.8,6
3310,1610.28,1
3311,1610.77,3
3312,1611.25,3
3313,1611.73,4
3314,1612.22,0
3315,1612.7,4
3316,1613.18,7
3317,1613.66,3
3318,1614.15,4
3319,1614.63,0
3320,1615.11,4
3321,1615.6,3
3322,1616.08,3
3323,1616.56,2
3324,1617.05,4
3325,1617.53,4
3326,1618.01,7
3327,1618.5,2
3328,1618.98,1
3329,1619.46,6
3330,1619.94,3
3331,1620.43,5
3332,1620.91,3
3333,1621.39,4
3334,1621.88,0
3335,1622.36,1
3336,1622.84,2
3337,1623.33,1
3338,1623.81,3
3339,1624.29,9
3340,1624.77,9
3341,1625.26,4
3342,1625.74,5
3343,1626.22,5
3344,1626.71,3
3345,1627.19,3
3346,1627.67,7
3347,1628.16,2
3348,1628.64,1
3349,1629.12,5
3350,1629.6,7
3351,1630.09,6
3352,1630.57,2
3353,1631.05,3
3354,1631.54,3
3355,1632.02,2
3356,1632.5,5
3357,1632.99,4
3358,1633.47,4
3359,1633.95,3
3360,1634.43,6
3361,1634.92,1
3362,1635.4,2
3363,1635.88,1
3364,1636.37,3
3365,1636.85,3
3366,1637.33,6
3367,1637.82,2
3368,1638.3,2
3369,1638.78,2
3370,1639.26,2
3371,1639.75,3
3372,1640.23,5
3373,1640.71,1
3374,1641.2,0
3375,1641.68,3
3376,1642.16,7
3377,1642.65,4
3378,1643.13,2
3379,1643.61,3
3380,1644.09,6
3381,1644.58,4
3382,1645.06,4
3383,1645.54,2
3384,1646.03,2
3385,1646.51,1
3386,1646.99,3
3387,1647.48,2
3388,1647.96,3
3389,1648.44,2
3390,1648.92,2
3391,1649.41,2
3392,1649.89,4
3393,1650.37,1
3394,1650.86,8
3395,1651.34,4
3396,1651.82,1
3397,1652.31,4
3398,1652.79,6
3399,1653.27,6
3400,1653.76,5
3401,1654.24,3
3402,1654.72,4
3403,1655.2,2
3404,1655.69,2
3405,1656.17,3
3406,1656.65,6
3407,1657.14,2
3408,1657.62,3
3409,1658.1,2
3410,1658.59,2
3411,1659.07,1
3412,1659.55,0
3413,1660.03,3
3414,1660.52,4
3415,1661.0,2
3416,1661.48,6
3417,1661.97,2
3418,1662.45,4
3419,1662.93,1
3420,1663.42,3
3421,1663.9,3
3422,1664.38,4
3423,1664.86,3
3424,1665.35,4
3425,1665.83,3
3426,1666.31,1
3427,1666.8,8
3428,1667.28,2
3429,1667.76,0
3430,1668.25,1
3431,1668.73,2
3432,1669.21,2
3433,1669.69,3
3434,1670.18,2
3435,1670.66,3
3436,1671.14,4
3437,1671.63,1
3438,1672.11,5
3439,1672.59,3
3440,1673.08,4
3441,1673.56,1
3442,1674.04,2
3443,1674.52,1
3444,1675.01,2
3445,1675.49,5
3446,1675.97,3
3447,1676.46,3
3448,1676.94,4
3449,1677.42,1
3450,1677.91,1
3451,1678.39,3
3452,1678.87,1
3453,1679.35,3
3454,1679.84,6
3455,1680.32,3
3456,1680.8,1
3457,1681.29,4
3458,1681.77,3
3459,1682.25,3
3460,1682.74,4
3461,1683.22,6
3462,1683.7,3
3463,1684.18,3
3464,1684.67,3
3465,1685.15,5
3466,1685.63,4
3467,1686.12,4
3468,1686.6,7
3469,1687.08,3
3470,1687.57,4
3471,1688.05,3
3472,1688.53,3
3473,1689.01,4
3474,1689.5,3
3475,1689.98,0
3476,1690.46,1
3477,1690.95,4
3478,1691.43,7
3479,1691.91,2
3480,1692.4,7
3481,1692.88,1
3482,1693.36,3
3483,1693.85,2
3484,1694.33,2
3485,1694.81,2
3486,1695.29,3
3487,1695.78,4
3488,1696.26,1
3489,1696.74,4
3490,1697.23,5
3491,1697.71,4
3492,1698.19,6
3493,1698.68,2
3494,1699.16,2
3495,1699.64,3
3496,1700.12,3
3497,1700.61,3
3498,1701.09,3
3499,1701.57,7
3500,1702.06,1
3501,1702.54,4
3502,1703.02,3
3503,1703.51,1
3504,1703.99,4
3505,1704.47,5
3506,1704.95,4
3507,1705.44,1
3508,1705.92,2
3509,1706.4,3
3510,1706.89,3
3511,1707.37,3
3512,1707.85,5
3513,1708.34,3
3514,1708.82,3
3515,1709.3,1
3516,1709.78,2
3517,1710.27,5
3518,1710.75,4
3519,1711.23,2
3520,1711.72,2
3521,1712.2,5
3522,1712.68,3
3523,1713.17,2
3524,1713.65,1
3525,1714.13,4
3526,1714.61,4
3527,1715.1,1
3528,1715.58,1
3529,1716.06,4
3530,1716.55,2
3531,1717.03,2
3532,1717.51,3
3533,1718.0,1
3534,1718.48,3
3535,1718.96,5
3536,1719.44,2
3537,1719.93,2
3538,1720.41,3
3539,1720.89,0
3540,1721.38,2
3541,1721.86,2
3542,1722.34,0
3543,1722.83,3
3544,1723.31,3
3545,1723.79,4
3546,1724.27,5
3547,1724.76,5
3548,1725.24,4
3549,1725.72,3
3550,1726.21,4
3551,1726.69,2
3552,1727.17,3
3553,1727.66,4
3554,1728.14,4
3555,1728.62,1
3556,1729.11,2
3557,1729.59,3
3558,1730.07,2
3559,1730.55,4
3560,1731.04,5
3561,1731.52,5
3562,1732.0,7
3563,1732.49,6
3564,1732.97,2
3565,1733.45,3
3566,1733.94,1
3567,1734.42,1
3568,1734.9,2
3569,1735.38,4
3570,1735.87,5
3571,1736.35,2
3572,1736.83,3
3573,1737.32,1
3574,1737.8,2
3575,1738.28,2
3576,1738.77,4
3577,1739.25,4
3578,1739.73,5
3579,1740.21,3
3580,1740.7,1
3581,1741.18,1
3582,1741.66,5
3583,1742.15,3
3584,1742.63,2
3585,1743.11,3
3586,1743.6,4
3587,1744.08,4
3588,1744.56,3
3589,1745.04,6
3590,1745.53,4
3591,1746.01,2
3592,1746.49,2
3593,1746.98,2
3594,1747.46,2
3595,1747.94,2
3596,1748.43,1
3597,1748.91,2
3598,1749.39,4
3599,1749.87,0
3600,1750.36,5
3601,1750.84,1
3602,1751.32,2
3603,1751.81,5
3604,1752.29,1
3605,1752.77,5
3606,1753.26,3
3607,1753.74,4
3608,1754.22,2
3609,1754.7,3
3610,1755.19,3
3611,1755.67,2
3612,1756.15,1
3613,1756.64,3
3614,1757.12,3
3615,1757.6,5
3616,1758.09,2
3617,1758.57,3
3618,1759.05,1
3619,1759.53,3
3620,1760.02,4
3621,1760.5,3
3622,1760.98,4
3623,1761.47,1
3624,1761.95,4
3625,1762.43,0
3626,1762.92,6
3627,1763.4,8
3628,1763.88,1
3629,1764.37,3
3630,1764.85,7
3631,1765.33,12
3632,1765.81,5
3633,1766.3,6
3634,1766.78,5
3635,1767.26,2
3636,1767.75,0
3637,1768.23,1
3638,1768.71,6
3639,1769.2,3
3640,1769.68,6
3641,1770.16,9
3642,1770.64,6
3643,1771.13,4
3644,1771.61,4
3645,1772.09,4
3646,1772.58,4
3647,1773.06,1
3648,1773.54,1
3649,1774.03,3
3650,1774.51,5
3651,1774.99,1
3652,1775.47,1
3653,1775.96,1
3654,1776.44,6
3655,1776.92,8
3656,1777.41,1
3657,1777.89,5
3658,1778.37,4
3659,1778.86,3
3660,1779.34,4
3661,1779.82,7
3662,1780.3,3
3663,1780.79,4
3664,1781.27,2
3665,1781.75,4
3666,1782.24,0
3667,1782.72,5
3668,1783.2,2
3669,1783.69,3
3670,1784.17,7
3671,1784.65,2
3672,1785.13,4
3673,1785.62,4
3674,1786.1,3
3675,1786.58,3
3676,1787.07,3
3677,1787.55,2
3678,1788.03,2
3679,1788.52,6
3680,1789.0,5
3681,1789.48,3
3682,1789.96,4
3683,1790.45,1
3684,1790.93,4
3685,1791.41,0
3686,1791.9,2
3687,1792.38,5
3688,1792.86,2
3689,1793.35,4
3690,1793.83,2
3691,1794.31,2
3692,1794.79,5
3693,1795.28,3
3694,1795.76,4
3695,1796.24,3
3696,1796.73,2
3697,1797.21,1
3698,1797.69,3
3699,1798.18,2
3700,1798.66,4
3701,1799.14,1
3702,1799.63,1
3703,1800.11,2
3704,1800.59,1
3705,1801.07,2
3706,1801.56,3
3707,1802.04,3
3708,1802.52,7
3709,1803.01,3
3710,1803.49,2
3711,1803.97,4
3712,1804.46,3
3713,1804.94,3
3714,1805.42,2
3715,1805.9,2
3716,1806.39,7
3717,1806.87,1
3718,1807.35,3
3719,1807.84,2
3720,1808.32,2
3721,1808.8,3
3722,1809.29,1
3723,1809.77,4
3724,1810.25,5
3725,1810.73,3
3726,1811.22,2
3727,1811.7,4
3728,1812.18,3
3729,1812.67,0
3730,1813.15,5
3731,1813.63,4
3732,1814.12,0
3733,1814.6,5
3734,1815.08,2
3735,1815.56,6
3736,1816.05,3
3737,1816.53,7
3738,1817.01,1
3739,1817.5,2
3740,1817.98,2
3741,1818.46,4
3742,1818.95,2
3743,1819.43,0
3744,1819.91,3
3745,1820.39,3
3746,1820.88,3
3747,1821.36,2
3748,1821.84,3
3749,1822.33,0
3750,1822.81,3
3751,1823.29,4
3752,1823.78,3
3753,1824.26,1
3754,1824.74,1
3755,1825.22,2
3756,1825.71,0
3757,1826.19,5
3758,1826.67,1
3759,1827.16,1
3760,1827.64,2
3761,1828.12,4
3762,1828.61,2
3763,1829.09,1
3764,1829.57,3
3765,1830.05,3
3766,1830.54,0
3767,1831.02,2
3768,1831.5,1
3769,1831.99,2
3770,1832.47,2
3771,1832.95,2
3772,1833.44,3
3773,1833.92,2
3774,1834.4,2
3775,1834.89,3
3776,1835.37,0
3777,1835.85,2
3778,1836.33,2
3779,1836.82,0
3780,1837.3,0
3781,1837.78,6
3782,1838.27,2
3783,1838.75,0
3784,1839.23,2
3785,1839.72,3
3786,1840.2,2
3787,1840.68,1
3788,1841.16,0
3789,1841.65,1
3790,1842.13,2
3791,1842.61,0
3792,1843.1,3
3793,1843.58,6
3794,1844.06,1
3795,1844.55,1
3796,1845.03,1
3797,1845.51,2
3798,1845.99,2
3799,1846.48,0
3800,1846.96,0
3801,1847.44,4
3802,1847.93,6
3803,1848.41,3
3804,1848.89,3
3805,1849.38,2
3806,1849.86,4
3807,1850.34,1
3808,1850.82,5
3809,1851.31,2
3810,1851.79,4
3811,1852.27,2
3812,1852.76,5
3813,1853.24,2
3814,1853.72,4
3815,1854.21,6
3816,1854.69,0
3817,1855.17,1
3818,1855.65,2
3819,1856.14,0
3820,1856.62,3
3821,1857.1,4
3822,1857.59,4
3823,1858.07,4
3824,1858.55,2
3825,1859.04,0
3826,1859.52,3
3827,1860.0,1
3828,1860.48,3
3829,1860.97,2
3830,1861.45,1
3831,1861.93,4
3832,1862.42,4
3833,1862.9,3
3834,1863.38,3
3835,1863.87,1
3836,1864.35,2
3837,1864.83,2
3838,1865.31,3
3839,1865.8,3
3840,1866.28,0
3841,1866.76,1
3842,1867.25,3
3843,1867.73,3
3844,1868.21,3
3845,1868.7,2
3846,1869.18,0
3847,1869.66,8
3848,1870.15,2
3849,1870.63,2
3850,1871.11,2
3851,1871.59,3
3852,1872.08,0
3853,1872.56,1
3854,1873.04,6
3855,1873.53,6
3856,1874.01,1
3857,1874.49,3
3858,1874.98,3
3859,1875.46,4
3860,1875.94,4
3861,1876.42,2
3862,1876.91,1
3863,1877.39,1
3864,1877.87,3
3865,1878.36,1
3866,1878.84,1
3867,1879.32,5
3868,1879.81,0
3869,1880.29,3
3870,1880.77,1
3871,1881.25,2
3872,1881.74,5
3873,1882.22,3
3874,1882.7,1
3875,1883.19,1
3876,1883.67,3
3877,1884.15,2
3878,1884.64,2
3879,1885.12,0
3880,1885.6,3
3881,1886.08,1
3882,1886.57,1
3883,1887.05,5
3884,1887.53,2
3885,1888.02,0
3886,1888.5,3
3887,1888.98,5
3888,1889.47,4
3889,1889.95,5
3890,1890.43,1
3891,1890.91,3
3892,1891.4,3
3893,1891.88,1
3894,1892.36,2
3895,1892.85,5
3896,1893.33,3
3897,1893.81,5
3898,1894.3,5
3899,1894.78,2
3900,1895.26,2
3901,1895.74,2
3902,1896.23,0
3903,1896.71,3
3904,1897.19,0
3905,1897.68,2
3906,1898.16,3
3907,1898.64,4
3908,1899.13,2
3909,1899.61,2
3910,1900.09,2
3911,1900.57,0
3912,1901.06,3
3913,1901.54,5
3914,1902.02,4
3915,1902.51,4
3916,1902.99,3
3917,1903.47,0
3918,1903.96,3
3919,1904.44,2
3920,1904.92,1
3921,1905.41,1
3922,1905.89,2
3923,1906.37,1
3924,1906.85,1
3925,1907.34,3
3926,1907.82,1
3927,1908.3,1
3928,1908.79,3
3929,1909.27,4
3930,1909.75,0
3931,1910.24,2
3932,1910.72,1
3933,1911.2,3
3934,1911.68,3
3935,1912.17,3
3936,1912.65,0
3937,1913.13,0
3938,1913.62,5
3939,1914.1,2
3940,1914.58,1
3941,1915.07,2
3942,1915.55,3
3943,1916.03,1
3944,1916.51,2
3945,1917.0,4
3946,1917.48,0
3947,1917.96,2
3948,1918.45,2
3949,1918.93,2
3950,1919.41,3
3951,1919.9,1
3952,1920.38,1
3953,1920.86,1
3954,1921.34,1
3955,1921.83,0
3956,1922.31,2
3957,1922.79,1
3958,1923.28,2
3959,1923.76,2
3960,1924.24,0
3961,1924.73,2
3962,1925.21,1
3963,1925.69,2
3964,1926.17,3
3965,1926.66,2
3966,1927.14,2
3967,1927.62,0
3968,1928.11,4
3969,1928.59,1
3970,1929.07,3
3971,1929.56,2
3972,1930.04,1
3973,1930.52,2
3974,1931.0,3
3975,1931.49,2
3976,1931.97,2
3977,1932.45,4
3978,1932.94,3
3979,1933.42,0
3980,1933.9,0
3981,1934.39,6
3982,1934.87,2
3983,1935.35,3
3984,1935.83,2
3985,1936.32,4
3986,1936.8,5
3987,1937.28,2
3988,1937.77,1
3989,1938.25,2
3990,1938.73,0
3991,1939.22,2
3992,1939.7,3
3993,1940.18,0
3994,1940.67,4
3995,1941.15,4
3996,1941.63,2
3997,1942.11,0
3998,1942.6,3
3999,1943.08,3
4000,1943.56,0
4001,1944.05,1
4002,1944.53,2
4003,1945.01,3
4004,1945.5,2
4005,1945.98,2
4006,1946.46,0
4007,1946.94,2
4008,1947.43,4
4009,1947.91,0
4010,1948.39,8
4011,1948.88,5
4012,1949.36,2
4013,1949.84,2
4014,1950.33,3
4015,1950.81,1
4016,1951.29,4
4017,1951.77,3
4018,1952.26,2
4019,1952.74,1
4020,1953.22,0
4021,1953.71,0
4022,1954.19,0
4023,1954.67,0
4024,1955.16,0
4025,1955.64,0
4026,1956.12,0
4027,1956.6,0
4028,1957.09,0
4029,1957.57,0
4030,1958.05,0
4031,1958.54,0
4032,1959.02,0
4033,1959.5,0
4034,1959.99,0
4035,1960.47,0
4036,1960.95,0
4037,1961.43,0
4038,1961.92,0
4039,1962.4,0
4040,1962.88,0
4041,1963.37,0
4042,1963.85,0
4043,1964.33,0
4044,1964.82,0
4045,1965.3,0
4046,1965.78,0
4047,1966.26,0
4048,1966.75,0
4049,1967.23,0
4050,1967.71,0
4051,1968.2,0
4052,1968.68,0
4053,1969.16,0
4054,1969.65,0
4055,1970.13,0
4056,1970.61,0
4057,1971.09,0
4058,1971.58,0
4059,1972.06,0
4060,1972.54,0
4061,1973.03,0
4062,1973.51,0
4063,1973.99,0
4064,1974.48,0
4065,1974.96,0
4066,1975.44,0
4067,1975.93,0
4068,1976.41,0
4069,1976.89,0
4070,1977.37,0
4071,1977.86,0
4072,1978.34,0
4073,1978.82,0
4074,1979.31,0
4075,1979.79,0
4076,1980.27,0
4077,1980.76,0
4078,1981.24,0
4079,1981.72,0
4080,1982.2,0
4081,1982.69,0
4082,1983.17,0
4083,1983.65,0
4084,1984.14,0
4085,1984.62,0
4086,1985.1,0
4087,1985.59,0
4088,1986.07,0
4089,1986.55,0
4090,1987.03,0
4091,1987.52,0
4092,1988.0,0
4093,1988.48,0
4094,1988.97,0
4095,1989.45,0
4096,1989.93,0
