Canal,Energía (keV),Cuentas,Eficiencia
1596,781.12,14,0.004166664329820621
1597,781.6,16,0.004164162552844884
1598,782.09,17,0.00416161183225307
1599,782.57,18,0.004159116273287031
1600,783.05,18,0.004156623782674161
1601,783.53,21,0.004154134354739423
1602,784.01,18,0.004151647983821811
1603,784.5,12,0.004149112960857243
1604,784.98,19,0.004146632750439567
1605,785.46,13,0.004144155580022543
1606,785.94,6,0.004141681444000971
1607,786.42,16,0.004139210336783439
1608,786.91,26,0.004136690866483937
1609,787.39,18,0.004134225862964053
1610,787.87,14,0.0041317638714407435
1611,788.35,21,0.00412930488637758
1612,788.83,15,0.004126848902251692
1613,789.31,16,0.004124395913553759
1614,789.8,22,0.004121894904901648
1615,790.28,13,0.004119447952703328
1616,790.76,18,0.004117003979371913
1617,791.24,11,0.0041145629794520295
1618,791.72,19,0.004112124947501647
1619,792.21,20,0.004109639178943203
1620,792.69,18,0.004107207128208079
1621,793.17,20,0.00410477802908344
1622,793.65,11,0.00410235187618042
1623,794.13,20,0.004099928664123242
1624,794.62,14,0.004097457996297246
1625,795.1,19,0.0040950407108443845
1626,795.58,10,0.00409262635007734
1627,796.06,15,0.0040902149086727065
1628,796.54,14,0.004087806381319952
1629,797.03,16,0.004085350676560244
1630,797.51,19,0.004082948021864112
1631,797.99,20,0.004080548265255819
1632,798.47,17,0.004078151401476397
1633,798.95,13,0.004075757425279639
1634,799.43,21,0.004073366331432004
1635,799.92,12,0.004070928390754752
1636,800.4,17,0.004068543105731686
1637,800.88,10,0.004066160687324763
1638,801.36,26,0.004063781130351069
1639,801.84,19,0.004061404429640183
1640,802.33,14,0.004058981155114892
1641,802.81,9,0.004056610210704364
1642,803.29,14,0.004054242107013181
1643,803.77,11,0.004051876838920802
1644,804.25,14,0.004049514401318959
1645,804.74,20,0.004047105660531935
1646,805.22,13,0.004044748927337998
1647,805.7,15,0.004042395009277797
1648,806.18,28,0.004040043901292225
1649,806.66,21,0.004037695598334256
1650,807.15,17,0.004035301260462091
1651,807.63,16,0.004032958610641836
1652,808.11,29,0.00403061875067628
1653,808.59,17,0.0040282816755667795
1654,809.07,23,0.0040259473803266575
1655,809.55,16,0.004023615859981135
1656,810.04,14,0.0040212386233527755
1657,810.52,13,0.004018912695470759
1658,811.0,13,0.004016589527527319
1659,811.48,23,0.0040142691145951875
1660,811.96,15,0.004011951451758835
1661,812.45,16,0.004009588335819922
1662,812.93,10,0.004007276215512906
1663,813.41,16,0.004004966830523562
1664,813.89,18,0.004002660175983139
1665,814.37,16,0.0040003562470344945
1666,814.86,19,0.0039980071258913326
1667,815.34,15,0.0039957086901309755
1668,815.82,19,0.003993412965359547
1669,816.3,17,0.003991119946766004
1670,816.78,15,0.003988829629550674
1671,817.26,15,0.0039865420089252625
1672,817.75,14,0.003984209506018906
1673,818.23,16,0.003981927320183196
1674,818.71,16,0.003979647816541312
1675,819.19,16,0.0039773709903502645
1676,819.67,22,0.003975096836878232
1677,820.16,14,0.0039727780571273885
1678,820.64,14,0.00397050929037767
1679,821.12,23,0.0039682431821205216
1680,821.6,15,0.003965979727668755
1681,822.08,15,0.003963718922346215
1682,822.57,13,0.003961413744556859
1683,823.05,10,0.003959158278454827
1684,823.53,18,0.00395690544742271
1685,824.01,15,0.0039546552468283334
1686,824.49,17,0.0039524076720503865
1687,824.98,18,0.00395011597645239
1688,825.46,20,0.003947873693950402
1689,825.94,21,0.003945634023370233
1690,826.42,24,0.003943396960133891
1691,826.9,19,0.003941162499674119
1692,827.38,12,0.003938930637434297
1693,827.87,19,0.003936654953321131
1694,828.35,9,0.003934428327786138
1695,828.83,12,0.003932204286770821
1696,829.31,17,0.003929982825761148
1697,829.79,16,0.003927763940253616
1698,830.28,19,0.003925501479843639
1699,830.76,18,0.003923287785293469
1700,831.24,16,0.0039210766527046125
1701,831.72,16,0.003918868077615533
1702,832.2,21,0.003916662055575046
1703,832.69,12,0.003914412703515114
1704,833.17,17,0.003912211827216204
1705,833.65,16,0.0039100134905822315
1706,834.13,10,0.003907817689203347
1707,834.61,14,0.0039056244186799548
1708,835.1,19,0.0039033880609556626
1709,835.58,14,0.0039011998914820654
1710,836.06,16,0.003899014239635168
1711,836.54,16,0.0038968311010561113
1712,837.02,12,0.003894650471396101
1713,837.5,22,0.0038924723463163806
1714,837.99,15,0.003890251422526875
1715,838.47,13,0.003888078345584212
1716,838.95,10,0.003885907760175834
1717,839.43,15,0.0038837396620030502
1718,839.91,17,0.003881574046777033
1719,840.4,18,0.003879365871200651
1720,840.88,18,0.003877205260545833
1721,841.36,6,0.003875047119941797
1722,841.84,16,0.003872891445139218
1723,842.32,22,0.0038707382318985224
1724,842.81,18,0.003868542694675325
1725,843.29,17,0.0038663944429402045
1726,843.77,10,0.0038642486400188294
1727,844.25,18,0.003862105281710551
1728,844.73,13,0.0038599643638243144
1729,845.22,15,0.0038577813563539943
1730,845.7,21,0.003855645357400802
1731,846.18,27,0.0038535117862672614
1732,846.66,33,0.0038513806388006957
1733,847.14,28,0.003849251910857897
1734,847.62,25,0.003847125598305081
1735,848.11,14,0.003844957474685566
1736,848.59,17,0.003842836030654359
1737,849.07,17,0.003840716989582802
1738,849.55,15,0.0038386003473748526
1739,850.03,11,0.003836486099943747
1740,850.52,10,0.0038343302715895546
1741,851.0,19,0.003832220851167289
1742,851.48,17,0.003830113813232778
1743,851.96,16,0.0038280091537364245
1744,852.44,18,0.003825906868637846
1745,852.93,12,0.0038237632308591074
1746,853.41,12,0.0038216657317276096
1747,853.89,11,0.003819570594844007
1748,854.37,14,0.003817477816204553
1749,854.85,17,0.00381538739181455
1750,855.34,14,0.003813255841107482
1751,855.82,16,0.003811170162107111
1752,856.3,13,0.0038090868253435927
1753,856.78,12,0.003807005826858333
1754,857.26,13,0.0038049271627017094
1755,857.74,15,0.003802850828932969
1756,858.23,16,0.0038007336378452225
1757,858.71,19,0.0037986620014099264
1758,859.19,12,0.0037965926835119477
1759,859.67,13,0.0037945256802460756
1760,860.15,13,0.0037924609877158515
1761,860.64,19,0.0037903556601676888
1762,861.12,19,0.0037882956253917177
1763,861.6,22,0.003786237889633905
1764,862.08,20,0.00378418244903282
1765,862.56,8,0.0037821292997356776
1766,863.05,19,0.0037800357359066873
1767,863.53,17,0.0037779872052283755
1768,864.01,16,0.0037759409542677106
1769,864.49,13,0.003773896979206446
1770,864.97,13,0.0037718552762348685
1771,865.45,31,0.0037698158415517755
1772,865.94,12,0.0037677362543716755
1773,866.42,20,0.0037657013919538164
1774,866.9,12,0.0037636687863930388
1775,867.38,13,0.003761638433922098
1776,867.86,14,0.0037596103307821448
1777,868.35,20,0.003757542291708816
1778,868.83,20,0.0037555187226529043
1779,869.31,15,0.0037534973916237896
1780,869.79,11,0.003751478294896079
1781,870.27,20,0.0037494614287527004
1782,870.76,21,0.003747404841486714
1783,871.24,12,0.003745392471670471
1784,871.72,20,0.003743382321259792
1785,872.2,9,0.0037413743865706054
1786,872.68,21,0.00373936866392699
1787,873.17,9,0.0037373234332375694
1788,873.65,16,0.0037353221695825955
1789,874.13,17,0.003733323106918151
1790,874.61,18,0.003731326241600878
1791,875.09,19,0.003729331569995468
1792,875.57,17,0.003727339088474619
1793,876.06,14,0.0037253073521630277
1794,876.54,11,0.0037233192853992157
1795,877.02,17,0.0037213333978110253
1796,877.5,14,0.003719349685803201
1797,877.98,8,0.003717368145788397
1798,878.47,17,0.003715347560311423
1799,878.95,15,0.0037133703986151024
1800,879.43,17,0.00371139539812285
1801,879.91,16,0.0037094225552788966
1802,880.39,13,0.0037074518665353036
1803,880.88,16,0.003705442339982788
1804,881.36,12,0.003703475993519375
1805,881.84,13,0.0037015117904857105
1806,882.32,14,0.0036995497273649876
1807,882.8,21,0.003697589800648116
1808,883.29,11,0.0036955912421180953
1809,883.77,14,0.0036936356220378737
1810,884.25,19,0.0036916821278076208
1811,884.73,18,0.003689730755948961
1812,885.21,11,0.0036877815029911147
1813,885.69,15,0.0036858343654708847
1814,886.18,24,0.003683848841000662
1815,886.66,18,0.0036819059678873892
1816,887.14,15,0.0036799651997957237
1817,887.62,10,0.003678026533292686
1818,888.1,11,0.0036760899649527865
1819,888.59,12,0.0036741152120751226
1820,889.07,23,0.0036721828733479616
1821,889.55,15,0.0036702526224811744
1822,890.03,16,0.003668324456079091
1823,890.51,19,0.003666398370753373
1824,891.0,12,0.003664434301700134
1825,891.48,9,0.003662512411570783
1826,891.96,15,0.003660592592326787
1827,892.44,15,0.0036586748406092326
1828,892.92,11,0.003656759153066498
1829,893.41,13,0.003654805681021315
1830,893.89,14,0.003652894154631272
1831,894.37,16,0.003650984682335235
1832,894.85,18,0.003649077260810592
1833,895.33,16,0.003647171886741899
1834,895.81,21,0.0036452685568208417
1835,896.3,19,0.003643327679235315
1836,896.78,18,0.0036414284701271867
1837,897.26,12,0.003639531295216104
1838,897.74,15,0.0036376361512223234
1839,898.22,18,0.0036357430348731568
1840,898.71,11,0.0036338125666567937
1841,899.19,17,0.0036319235378789445
1842,899.67,12,0.0036300365269020933
1843,900.15,15,0.0036281515304816994
1844,900.63,11,0.0036262685453802047
1845,901.12,16,0.0036243484026761415
1846,901.6,21,0.0036224694722612693
1847,902.08,17,0.003620592543427226
1848,902.56,11,0.0036187176129642345
1849,903.04,18,0.003616844677669379
1850,903.53,17,0.0036149347775198517
1851,904.01,12,0.0036130658643790444
1852,904.49,13,0.0036111989367724304
1853,904.97,15,0.003609333991524534
1854,905.45,14,0.0036074710254666367
1855,905.93,10,0.0036056100354367815
1856,906.42,7,0.003603712309711981
1857,906.9,9,0.0036018553032817705
1858,907.38,13,0.0036000002633686996
1859,907.86,6,0.003598147186837802
1860,908.34,11,0.0035962960705607696
1861,908.83,13,0.0035944084080562866
1862,909.31,12,0.003592561243604257
1863,909.79,18,0.003590716029996301
1864,910.27,16,0.00358887276413074
1865,910.75,15,0.0035870314429124707
1866,911.24,15,0.003585153763467204
1867,911.72,21,0.0035833163626366412
1868,912.2,7,0.003581480897143347
1869,912.68,15,0.003579647363918499
1870,913.16,20,0.0035778157598997454
1871,913.64,17,0.0035759860820312305
1872,914.13,10,0.0035741202694670538
1873,914.61,17,0.0035722944747261154
1874,915.09,15,0.003570470596943306
1875,915.57,14,0.0035686486330886004
1876,916.05,14,0.0035668285801383963
1877,916.54,14,0.00356497257731957
1878,917.02,21,0.003563156376785908
1879,917.5,11,0.0035613420780615168
1880,917.98,9,0.0035595296781483006
1881,918.46,20,0.0035577191740544505
1882,918.95,8,0.0035558729034996543
1883,919.43,25,0.003554066221434631
1884,919.91,16,0.00355226142618938
1885,920.39,17,0.0035504585147972893
1886,920.87,26,0.003548657484297958
1887,921.36,8,0.0035468208693404646
1888,921.84,13,0.0035450236308012927
1889,922.32,7,0.0035432282642496584
1890,922.8,15,0.0035414347667500233
1891,923.28,13,0.0035396431353729805
1892,923.76,20,0.0035378533671952574
1893,924.25,13,0.0035360282309793126
1894,924.73,20,0.0035342422191191472
1895,925.21,13,0.0035324580616646123
1896,925.69,20,0.003530675755716886
1897,926.17,9,0.0035288952983832276
1898,926.66,10,0.0035270796519746342
1899,927.14,17,0.0035253029215769256
1900,927.62,14,0.003523528031091258
1901,928.1,17,0.003521754977649017
1902,928.58,10,0.003519983758387536
1903,929.07,20,0.0035181775276547068
1904,929.55,14,0.0035164100062535213
1905,930.03,17,0.0035146443104215703
1906,930.51,14,0.00351288043732005
1907,930.99,10,0.0035111183841160113
1908,931.48,16,0.003509321495698227
1909,931.96,15,0.0035075631115807637
1910,932.44,11,0.003505806538838579
1911,932.92,13,0.0035040517746622738
1912,933.4,17,0.00350229881624825
1913,933.88,14,0.0035005476607986997
1914,934.37,15,0.003498761879742504
1915,934.85,13,0.0034970143592676045
1916,935.33,14,0.0034952686333405555
1917,935.81,19,0.0034935246991867315
1918,936.29,12,0.003491782554037205
1919,936.78,13,0.003490005956626068
1920,937.26,15,0.003488267418327847
1921,937.74,11,0.0034865306607040937
1922,938.22,15,0.0034847956810087743
1923,938.7,12,0.003483062476501467
1924,939.19,12,0.003481294991774425
1925,939.67,16,0.003479565366284729
1926,940.15,11,0.003477837507738922
1927,940.63,11,0.0034761114134191366
1928,941.11,14,0.003474387080613144
1929,941.6,13,0.0034726286383391443
1930,942.08,7,0.003470907857003018
1931,942.56,17,0.0034691888290211094
1932,943.04,16,0.003467471551703434
1933,943.52,14,0.003465756022365516
1934,944.0,14,0.0034640422383283844
1935,944.49,11,0.0034622945479005733
1936,944.97,15,0.0034605842826707614
1937,945.45,7,0.0034588757546821624
1938,945.93,10,0.003457168961277748
1939,946.41,15,0.003455463899805884
1940,946.9,10,0.0034537250999029136
1941,947.38,20,0.0034520235303066383
1942,947.86,20,0.0034503236846655833
1943,948.34,11,0.0034486255603497808
1944,948.82,12,0.003446929154734632
1945,949.31,11,0.0034451991773984184
1946,949.79,11,0.0034435062370015298
1947,950.27,11,0.0034418150074091384
1948,950.75,13,0.003440125486018005
1949,951.23,15,0.0034384376702301877
1950,951.72,13,0.00343671644819422
1951,952.2,17,0.0034350320712382785
1952,952.68,17,0.0034333493920696524
1953,953.16,25,0.0034316684081115143
1954,953.64,10,0.0034299891167922335
1955,954.12,9,0.0034283115155454144
1956,954.61,12,0.003426600704866476
1957,955.09,17,0.0034249265111621807
1958,955.57,9,0.003423253999809109
1959,956.05,16,0.0034215831682616518
1960,956.53,14,0.003419914013979327
1961,957.02,15,0.0034182118130598425
1962,957.5,15,0.0034165460405174513
1963,957.98,12,0.0034148819375969053
1964,958.46,8,0.003413219501778257
1965,958.94,12,0.00341155873054663
1966,959.43,24,0.003409865074274207
1967,959.91,16,0.0034082076592400565
1968,960.39,19,0.003406551901226598
1969,960.87,13,0.0034048977977392285
1970,961.35,18,0.0034032453462883513
1971,961.83,15,0.003401594544389383
1972,962.32,15,0.003399911049667185
1973,962.8,12,0.0033982635736743384
1974,963.28,16,0.0033966177397580797
1975,963.76,12,0.00339497354545377
1976,964.24,17,0.0033933309883017364
1977,964.73,21,0.003391655897328023
1978,965.21,15,0.0033900166411002706
1979,965.69,13,0.003388379014624321
1980,966.17,17,0.003386743015460199
1981,966.65,15,0.0033851086411727997
1982,967.14,9,0.003383441890903747
1983,967.62,16,0.0033818107928086333
1984,968.1,11,0.0033801813122636944
1985,968.58,13,0.003378553446853312
1986,969.06,21,0.003376927194166676
1987,969.55,18,0.003375268722188133
1988,970.03,15,0.003373645721208483
1989,970.51,11,0.0033720243256990154
1990,970.99,14,0.0033704045332681545
1991,971.47,16,0.0033687863415290593
1992,971.95,14,0.003367169748099649
1993,972.44,10,0.003365521121775011
1994,972.92,11,0.0033639077510115713
1995,973.4,8,0.0033622959713906025
1996,973.88,6,0.0033606857805489583
1997,974.36,19,0.003359077176128176
1998,974.85,14,0.003357436693011393
1999,975.33,13,0.0033558312873031323
2000,975.81,9,0.003354227460919544
2001,976.29,14,0.003352625211520869
2002,976.77,16,0.0033510245367719843
2003,977.26,16,0.0033493921364112916
2004,977.74,12,0.003347794636658536
2005,978.22,11,0.0033461987045295136
2006,978.7,11,0.003344604337707577
2007,979.18,14,0.0033430115338806475
2008,979.67,17,0.00334138715642181
2009,980.15,14,0.003339797504108752
2010,980.63,17,0.0033382094078339176
2011,981.11,8,0.0033366228653034886
2012,981.59,15,0.0033350378742281403
2013,982.07,13,0.003333454432323061
2014,982.56,10,0.003331839597594589
2015,983.04,9,0.0033302592793488313
2016,983.52,9,0.0033286805033985183
2017,984.0,11,0.0033271032674768025
2018,984.48,14,0.003325527569321307
2019,984.97,16,0.0033239206279308876
2020,985.45,15,0.0033223480304572692
2021,985.93,12,0.003320776963942473
2022,986.41,11,0.0033192074261418525
2023,986.89,13,0.003317639414815193
2024,987.38,7,0.0033160403087712236
2025,987.86,21,0.0033144753753740507
2026,988.34,8,0.0033129119617100254
2027,988.82,19,0.003311350065556446
2028,989.3,11,0.0033097896846949757
2029,989.79,11,0.0033081983565731833
2030,990.27,17,0.0033066410311111184
2031,990.75,11,0.003305085214266129
2032,991.23,13,0.0033035309038371976
2033,991.71,13,0.0033019780976275824
2034,992.19,12,0.0033004267934448298
2035,992.68,10,0.0032988447174434016
2036,993.16,18,0.0032972964419319918
2037,993.64,19,0.003295749661850248
2038,994.12,11,0.003294204375022781
2039,994.6,19,0.003292660579278437
2040,995.09,16,0.0032910861568751773
2041,995.57,15,0.003289545367751518
2042,996.05,7,0.0032880060631778224
2043,996.53,13,0.00328646824099979
2044,997.01,23,0.003284931899067334
2045,997.5,16,0.003283365074606922
2046,997.98,8,0.0032818317174582575
2047,998.46,15,0.0032802998340852557
2048,998.94,13,0.003278769422354462
2049,999.42,18,0.0032772404801365692
2050,999.91,18,0.003275681198502593
2051,1000.39,23,0.0032741552194428085
2052,1000.87,13,0.003272630703488515
2053,1001.35,17,0.0032711076485268517
2054,1001.83,23,0.0032695860524490305
2055,1002.31,14,0.0032680659131503424
2056,1002.8,18,0.003266515604720746
2057,1003.28,9,0.003264998402922184
2058,1003.76,22,0.0032634826515692927
2059,1004.24,13,0.003261968348573585
2060,1004.72,15,0.0032604554918505765
2061,1005.21,10,0.0032589126069009306
2062,1005.69,14,0.0032574026665079065
2063,1006.17,10,0.0032558941661149894
2064,1006.65,13,0.0032543871036537233
2065,1007.13,12,0.00325288147705964
2066,1007.62,7,0.0032513459621543706
2067,1008.1,7,0.0032498432309233023
2068,1008.58,11,0.0032483419293469398
2069,1009.06,17,0.003246842055376652
2070,1009.54,9,0.0032453436069677126
2071,1010.02,13,0.003243846582079309
2072,1010.51,15,0.0032423198353713125
2073,1010.99,14,0.0032408256809674414
2074,1011.47,11,0.0032393329439427978
2075,1011.95,17,0.003237841622272185
2076,1012.43,14,0.0032363517139342764
2077,1012.92,12,0.003234832221549986
2078,1013.4,19,0.0032333451631679283
2079,1013.88,13,0.0032318595120358205
2080,1014.36,13,0.0032303752661477477
2081,1014.84,22,0.003228892423501626
2082,1015.33,6,0.0032273801336227116
2083,1015.81,14,0.003225900120599294
2084,1016.29,12,0.0032244215047929434
2085,1016.77,5,0.003222944284216805
2086,1017.25,10,0.0032214684568878196
2087,1017.74,12,0.0032199633181888786
2088,1018.22,21,0.00321849030034263
2089,1018.7,9,0.0032170186697758145
2090,1019.18,26,0.0032155484245204335
2091,1019.66,11,0.0032140795626122098
2092,1020.14,11,0.003212612082090577
2093,1020.63,13,0.0032111154518803565
2094,1021.11,10,0.003209650756941739
2095,1021.59,14,0.0032081874374896707
2096,1022.07,16,0.003206725491578449
2097,1022.55,14,0.003205264917266036
2098,1023.04,8,0.003203775327067811
2099,1023.52,11,0.0032023175186153005
2100,1024.0,8,0.0032008610759172483
2101,1024.48,14,0.0031994059970463055
2102,1024.96,13,0.0031979522800787523
2103,1025.45,15,0.003196469680105191
2104,1025.93,21,0.0031950187094604014
2105,1026.41,15,0.003193569094929692
2106,1026.89,13,0.003192120834603846
2107,1027.37,11,0.003190673926577231
2108,1027.86,11,0.0031891982675099225
2109,1028.34,9,0.003187754086452733
2110,1028.82,12,0.003186311251959867
2111,1029.3,10,0.0031848697621400302
2112,1029.78,13,0.003183429615105465
2113,1030.26,19,0.00318199080897196
2114,1030.75,13,0.003180523408852573
2115,1031.23,16,0.003179087306719859
2116,1031.71,12,0.0031776525398177
2117,1032.19,11,0.0031762191062759968
2118,1032.67,11,0.0031747870042281813
2119,1033.16,7,0.0031733264381779993
2120,1033.64,14,0.0031718970211742754
2121,1034.12,8,0.003170468930046934
2122,1034.6,8,0.0031690421629433432
2123,1035.08,14,0.003167616718014353
2124,1035.57,10,0.0031661629381785016
2125,1036.05,20,0.0031647401595139013
2126,1036.53,13,0.0031633186974587904
2127,1037.01,16,0.0031618985501778054
2128,1037.49,19,0.0031604797158390073
2129,1037.98,16,0.003159032674808887
2130,1038.46,8,0.0031576164881297183
2131,1038.94,11,0.0031562016088794004
2132,1039.42,9,0.003154788035239637
2133,1039.9,12,0.00315337576539552
2134,1040.38,12,0.003151964797535478
2135,1040.87,9,0.0031505257755873
2136,1041.35,10,0.003149117433304429
2137,1041.83,6,0.0031477103875536053
2138,1042.31,9,0.0031463046365367304
2139,1042.79,12,0.0031449001784590517
2140,1043.28,10,0.003143467792601567
2141,1043.76,12,0.0031420659418738874
2142,1044.24,11,0.0031406653786838303
2143,1044.72,6,0.0031392661012499233
2144,1045.2,9,0.0031378681077939945
2145,1045.69,6,0.0031364423120118856
2146,1046.17,16,0.0031350469078473306
2147,1046.65,19,0.003133652782309073
2148,1047.13,16,0.0031322599336320875
2149,1047.61,20,0.0031308683600545866
2150,1048.1,7,0.003129449108757502
2151,1048.58,12,0.0031280601065793398
2152,1049.06,12,0.003126672374198298
2153,1049.54,12,0.0031252859098655984
2154,1050.02,8,0.0031239007118356683
2155,1050.5,15,0.003122516778366149
2156,1050.99,17,0.0031211053154953793
2157,1051.47,13,0.0031197239321865693
2158,1051.95,13,0.003118343808194185
2159,1052.43,14,0.0031169649417886938
2160,1052.91,20,0.0031155873312437143
2161,1053.4,10,0.0031141823140679887
2162,1053.88,14,0.0031128072361513268
2163,1054.36,13,0.0031114334088992676
2164,1054.84,11,0.003110060830598126
2165,1055.32,12,0.0031086894995373177
2166,1055.81,19,0.0031072908837932985
2167,1056.29,14,0.00310592206798896
2168,1056.77,9,0.00310455449427658
2169,1057.25,7,0.003103188160958118
2170,1057.73,14,0.0031018230663386317
2171,1058.21,12,0.003100459208726268
2172,1058.7,17,0.0030990682115917033
2173,1059.18,11,0.0030977068486131303
2174,1059.66,11,0.003096346717549573
2175,1060.14,15,0.0030949878167215437
2176,1060.62,16,0.003093630144452589
2177,1061.11,11,0.00309224545282484
2178,1061.59,26,0.0030908902581644935
2179,1062.07,19,0.003089536287017456
2180,1062.55,14,0.003088183537719513
2181,1063.03,17,0.00308683200860945
2182,1063.52,17,0.003085453579504259
2183,1064.0,7,0.0030841045111323784
2184,1064.48,16,0.0030827566579484447
2185,1064.96,12,0.0030814100183033117
2186,1065.44,9,0.0030800645905508586
2187,1065.93,17,0.0030786923813742504
2188,1066.41,17,0.0030773493976425613
2189,1066.89,12,0.0030760076208488983
2190,1067.37,10,0.003074667049359044
2191,1067.85,11,0.003073327681541769
2192,1068.33,13,0.003071989515768764
2193,1068.82,11,0.0030706247097230296
2194,1069.3,6,0.0030692889681231015
2195,1069.78,18,0.0030679544236664313
2196,1070.26,8,0.00306662107473651
2197,1070.74,9,0.0030652889197197108
2198,1071.23,11,0.0030639302412825004
2199,1071.71,11,0.0030626004940518176
2200,1072.19,11,0.003061271935877435
2201,1072.67,10,0.0030599445651573985
2202,1073.15,10,0.003058618380292611
2203,1073.64,11,0.003057265788089208
2204,1074.12,16,0.0030559419947711226
2205,1074.6,13,0.003054619382495154
2206,1075.08,11,0.003053297949673731
2207,1075.56,13,0.003051977694722132
2208,1076.05,14,0.0030506311477499454
2209,1076.53,11,0.0030493132682515305
2210,1077.01,13,0.0030479965618529985
2211,1077.49,7,0.003046681026981
2212,1077.97,14,0.0030453666620650324
2213,1078.45,12,0.003044053465537383
2214,1078.94,7,0.0030427141142774037
2215,1079.42,13,0.0030414032740941482
2216,1079.9,10,0.003040093597580424
2217,1080.38,8,0.0030387850831797513
2218,1080.86,6,0.0030374777293384345
2219,1081.35,14,0.0030361443344266302
2220,1081.83,13,0.0030348393211513283
2221,1082.31,12,0.0030335354637587276
2222,1082.79,8,0.003032232760706247
2223,1083.27,12,0.003030931210454043
2224,1083.76,8,0.0030296037320505778
2225,1084.24,8,0.0030283045067267447
2226,1084.72,15,0.0030270064295682057
2227,1085.2,7,0.0030257094990461084
2228,1085.68,7,0.003024413713634302
2229,1086.17,11,0.0030230921122543198
2230,1086.65,9,0.0030217986362724267
2231,1087.13,9,0.003020506300807057
2232,1087.61,15,0.0030192151043429323
2233,1088.09,10,0.003017925045367459
2234,1088.57,10,0.0030166361223707364
2235,1089.06,9,0.003015321516970742
2236,1089.54,9,0.0030140348849999744
2237,1090.02,9,0.0030127493844629848
2238,1090.5,15,0.003011465013860591
2239,1090.98,13,0.003010181771696244
2240,1091.47,11,0.003008872957715182
2241,1091.95,15,0.003007591991378988
2242,1092.43,12,0.0030063121489760933
2243,1092.91,10,0.003005033429020552
2244,1093.39,11,0.003003755830029053
2245,1093.88,11,0.0030024527690914334
2246,1094.36,11,0.0030011774308645886
2247,1094.84,7,0.002999903209136793
2248,1095.32,8,0.0029986301024352035
2249,1095.8,15,0.002997358109289593
2250,1096.29,13,0.0029960607633586914
2251,1096.77,14,0.0029947910160470596
2252,1097.25,7,0.002993522377865733
2253,1097.73,17,0.002992254847354844
2254,1098.21,17,0.002990988423057075
2255,1098.69,9,0.0029897231035176802
2256,1099.18,15,0.0029884325611680856
2257,1099.66,9,0.0029871694697313437
2258,1100.14,12,0.0029859074786738964
2259,1100.62,17,0.002984646586551236
2260,1101.1,11,0.0029833867919213672
2261,1101.59,18,0.0029821018821025932
2262,1102.07,9,0.0029808443009316913
2263,1102.55,11,0.0029795878129128916
2264,1103.03,17,0.0029783324166143205
2265,1103.51,16,0.0029770781106066234
2266,1104.0,14,0.0029757987963408574
2267,1104.48,19,0.0029745466892766494
2268,1104.96,9,0.0029732956682005946
2269,1105.44,10,0.002972045731693316
2270,1105.92,12,0.0029707968783379527
2271,1106.4,12,0.0029695491067200804
2272,1106.89,10,0.0029682764541702515
2273,1107.37,16,0.0029670308642564514
2274,1107.85,7,0.0029657863518224065
2275,1108.33,13,0.0029645429154635788
2276,1108.81,11,0.002963300553777887
2277,1109.3,9,0.0029620334165932497
2278,1109.78,19,0.0029607932223732194
2279,1110.26,17,0.002959554098605637
2280,1110.74,7,0.002958316043898184
2281,1111.22,8,0.0029570790568609552
2282,1111.71,6,0.0029558173990860016
2283,1112.19,10,0.0029545825653998297
2284,1112.67,13,0.0029533487951998627
2285,1113.15,12,0.002952116087105862
2286,1113.63,14,0.002950884439739981
2287,1114.12,9,0.002949628225731466
2288,1114.6,11,0.00294839871772449
2289,1115.08,8,0.002947170266297866
2290,1115.56,14,0.0029459428700833127
2291,1116.04,18,0.0029447165277149104
2292,1116.52,15,0.0029434912378291
2293,1117.01,13,0.0029422415052579726
2294,1117.49,11,0.0029410183381116998
2295,1117.97,11,0.002939796219343225
2296,1118.45,7,0.0029385751475984098
2297,1118.93,16,0.0029373551215254754
2298,1119.42,10,0.0029361107554171685
2299,1119.9,19,0.0029348928383562847
2300,1120.38,11,0.0029336759628978857
2301,1120.86,15,0.0029324601276995163
2302,1121.34,16,0.002931245331421028
2303,1121.83,12,0.0029300062971088234
2304,1122.31,11,0.0029287935962331742
2305,1122.79,7,0.002927581930243037
2306,1123.27,11,0.002926371297807493
2307,1123.75,13,0.002925161697597931
2308,1124.24,6,0.0029239279607134855
2309,1124.72,15,0.002922720442414545
2310,1125.2,10,0.0029215139523418574
2311,1125.68,10,0.002920308489175929
2312,1126.16,9,0.002919104051599536
2313,1126.64,10,0.002917900638297706
2314,1127.13,8,0.0029166732090274176
2315,1127.61,11,0.0029154718616092603
2316,1128.09,10,0.0029142715345069972
2317,1128.57,10,0.0029130722264146774
2318,1129.05,15,0.0029118739360285625
2319,1129.54,18,0.002910651729638033
2320,1130.02,14,0.0029094554918963032
2321,1130.5,8,0.0029082602679359575
2322,1130.98,22,0.002907066056462187
2323,1131.46,8,0.002905872856182402
2324,1131.95,13,0.002904655839236476
2325,1132.43,12,0.002903464678474823
2326,1132.91,12,0.0029022745250158
2327,1133.39,18,0.002901085377575646
2328,1133.87,13,0.0028998972348727673
2329,1134.36,15,0.0028986853742214613
2330,1134.84,11,0.002897499258022304
2331,1135.32,13,0.0028963141427021874
2332,1135.8,12,0.00289513002698827
2333,1136.28,11,0.002893946909609855
2334,1136.76,12,0.002892764789298412
