Canal,Energía (keV),Cuentas
3096,1503.97,7
3097,1504.45,6
3098,1504.94,7
3099,1505.42,2
3100,1505.9,6
3101,1506.38,4
3102,1506.86,5
3103,1507.35,5
3104,1507.83,5
3105,1508.31,8
3106,1508.79,6
3107,1509.27,3
3108,1509.76,4
3109,1510.24,4
3110,1510.72,6
3111,1511.2,4
3112,1511.68,3
3113,1512.16,4
3114,1512.65,3
3115,1513.13,3
3116,1513.61,2
3117,1514.09,6
3118,1514.57,7
3119,1515.06,3
3120,1515.54,7
3121,1516.02,3
3122,1516.5,2
3123,1516.98,4
3124,1517.47,2
3125,1517.95,3
3126,1518.43,2
3127,1518.91,3
3128,1519.39,4
3129,1519.88,7
3130,1520.36,0
3131,1520.84,9
3132,1521.32,6
3133,1521.8,7
3134,1522.28,6
3135,1522.77,3
3136,1523.25,3
3137,1523.73,5
3138,1524.21,5
3139,1524.69,4
3140,1525.18,3
3141,1525.66,6
3142,1526.14,2
3143,1526.62,4
3144,1527.1,3
3145,1527.59,4
3146,1528.07,0
3147,1528.55,4
3148,1529.03,2
3149,1529.51,11
3150,1530.0,5
3151,1530.48,5
3152,1530.96,8
3153,1531.44,2
3154,1531.92,7
3155,1532.4,3
3156,1532.89,3
3157,1533.37,6
3158,1533.85,3
3159,1534.33,2
3160,1534.81,8
3161,1535.3,2
3162,1535.78,3
3163,1536.26,7
3164,1536.74,2
3165,1537.22,5
3166,1537.71,5
3167,1538.19,4
3168,1538.67,3
3169,1539.15,2
3170,1539.63,4
3171,1540.11,3
3172,1540.6,3
3173,1541.08,9
3174,1541.56,3
3175,1542.04,3
3176,1542.52,3
3177,1543.01,6
3178,1543.49,4
3179,1543.97,6
3180,1544.45,3
3181,1544.93,5
3182,1545.42,4
3183,1545.9,6
3184,1546.38,6
3185,1546.86,4
3186,1547.34,5
3187,1547.83,9
3188,1548.31,2
3189,1548.79,4
3190,1549.27,2
3191,1549.75,4
3192,1550.23,4
3193,1550.72,8
3194,1551.2,0
3195,1551.68,5
3196,1552.16,6
3197,1552.64,3
3198,1553.13,8
3199,1553.61,4
3200,1554.09,5
3201,1554.57,4
3202,1555.05,2
3203,1555.54,3
3204,1556.02,6
3205,1556.5,1
3206,1556.98,2
3207,1557.46,6
3208,1557.95,6
3209,1558.43,4
3210,1558.91,4
3211,1559.39,3
3212,1559.87,7
3213,1560.35,3
3214,1560.84,6
3215,1561.32,2
3216,1561.8,8
3217,1562.28,2
3218,1562.76,1
3219,1563.25,4
3220,1563.73,4
3221,1564.21,5
3222,1564.69,5
3223,1565.17,7
3224,1565.66,4
3225,1566.14,1
3226,1566.62,8
3227,1567.1,2
3228,1567.58,0
3229,1568.07,5
3230,1568.55,5
3231,1569.03,3
3232,1569.51,5
3233,1569.99,4
3234,1570.47,5
3235,1570.96,9
3236,1571.44,1
3237,1571.92,5
3238,1572.4,4
3239,1572.88,4
3240,1573.37,5
3241,1573.85,2
3242,1574.33,1
3243,1574.81,6
3244,1575.29,3
3245,1575.78,2
3246,1576.26,2
3247,1576.74,4
3248,1577.22,3
3249,1577.7,2
3250,1578.19,3
3251,1578.67,2
3252,1579.15,6
3253,1579.63,4
3254,1580.11,1
3255,1580.59,2
3256,1581.08,6
3257,1581.56,2
3258,1582.04,5
3259,1582.52,3
3260,1583.0,4
3261,1583.49,3
3262,1583.97,2
3263,1584.45,3
3264,1584.93,8
3265,1585.41,2
3266,1585.9,5
3267,1586.38,5
3268,1586.86,8
3269,1587.34,4
3270,1587.82,9
3271,1588.3,5
3272,1588.79,2
3273,1589.27,6
3274,1589.75,2
3275,1590.23,2
3276,1590.71,3
3277,1591.2,4
3278,1591.68,7
3279,1592.16,6
3280,1592.64,3
3281,1593.12,7
3282,1593.61,5
3283,1594.09,3
3284,1594.57,4
3285,1595.05,5
3286,1595.53,6
3287,1596.02,2
3288,1596.5,2
3289,1596.98,5
3290,1597.46,2
3291,1597.94,4
3292,1598.42,3
3293,1598.91,5
3294,1599.39,2
3295,1599.87,5
3296,1600.35,5
3297,1600.83,3
3298,1601.32,6
3299,1601.8,6
3300,1602.28,4
3301,1602.76,2
3302,1603.24,4
3303,1603.73,2
3304,1604.21,6
3305,1604.69,5
3306,1605.17,1
3307,1605.65,5
3308,1606.14,9
3309,1606.62,1
3310,1607.1,3
3311,1607.58,1
3312,1608.06,4
3313,1608.54,4
3314,1609.03,2
3315,1609.51,2
3316,1609.99,2
3317,1610.47,4
3318,1610.95,2
3319,1611.44,3
3320,1611.92,4
3321,1612.4,2
3322,1612.88,2
3323,1613.36,3
3324,1613.85,4
3325,1614.33,2
3326,1614.81,7
3327,1615.29,2
3328,1615.77,4
3329,1616.26,4
3330,1616.74,7
3331,1617.22,3
3332,1617.7,5
3333,1618.18,5
3334,1618.66,3
3335,1619.15,5
3336,1619.63,2
3337,1620.11,2
3338,1620.59,4
3339,1621.07,2
3340,1621.56,3
3341,1622.04,7
3342,1622.52,5
3343,1623.0,4
3344,1623.48,4
3345,1623.97,5
3346,1624.45,3
3347,1624.93,2
3348,1625.41,6
3349,1625.89,4
3350,1626.38,2
3351,1626.86,4
3352,1627.34,5
3353,1627.82,1
3354,1628.3,3
3355,1628.78,2
3356,1629.27,6
3357,1629.75,1
3358,1630.23,1
3359,1630.71,5
3360,1631.19,2
3361,1631.68,6
3362,1632.16,5
3363,1632.64,4
3364,1633.12,4
3365,1633.6,3
3366,1634.09,4
3367,1634.57,3
3368,1635.05,1
3369,1635.53,4
3370,1636.01,5
3371,1636.49,4
3372,1636.98,0
3373,1637.46,4
3374,1637.94,2
3375,1638.42,5
3376,1638.9,3
3377,1639.39,3
3378,1639.87,4
3379,1640.35,3
3380,1640.83,6
3381,1641.31,1
3382,1641.8,4
3383,1642.28,5
3384,1642.76,2
3385,1643.24,2
3386,1643.72,3
3387,1644.21,2
3388,1644.69,5
3389,1645.17,3
3390,1645.65,3
3391,1646.13,5
3392,1646.61,4
3393,1647.1,3
3394,1647.58,2
3395,1648.06,6
3396,1648.54,4
3397,1649.02,6
3398,1649.51,1
3399,1649.99,4
3400,1650.47,1
3401,1650.95,3
3402,1651.43,2
3403,1651.92,5
3404,1652.4,4
3405,1652.88,7
3406,1653.36,3
3407,1653.84,2
3408,1654.33,4
3409,1654.81,1
3410,1655.29,4
3411,1655.77,0
3412,1656.25,5
3413,1656.73,2
3414,1657.22,4
3415,1657.7,2
3416,1658.18,2
3417,1658.66,1
3418,1659.14,6
3419,1659.63,8
3420,1660.11,5
3421,1660.59,4
3422,1661.07,7
3423,1661.55,4
3424,1662.04,7
3425,1662.52,5
3426,1663.0,4
3427,1663.48,4
3428,1663.96,5
3429,1664.45,2
3430,1664.93,0
3431,1665.41,2
3432,1665.89,3
3433,1666.37,2
3434,1666.85,7
3435,1667.34,5
3436,1667.82,6
3437,1668.3,2
3438,1668.78,3
3439,1669.26,4
3440,1669.75,3
3441,1670.23,2
3442,1670.71,3
3443,1671.19,4
3444,1671.67,2
3445,1672.16,5
3446,1672.64,3
3447,1673.12,7
3448,1673.6,2
3449,1674.08,4
3450,1674.57,1
3451,1675.05,6
3452,1675.53,3
3453,1676.01,4
3454,1676.49,3
3455,1676.97,2
3456,1677.46,4
3457,1677.94,5
3458,1678.42,4
3459,1678.9,4
3460,1679.38,7
3461,1679.87,3
3462,1680.35,2
3463,1680.83,3
3464,1681.31,3
3465,1681.79,5
3466,1682.28,1
3467,1682.76,3
3468,1683.24,2
3469,1683.72,5
3470,1684.2,2
3471,1684.68,1
3472,1685.17,3
3473,1685.65,3
3474,1686.13,3
3475,1686.61,7
3476,1687.09,1
3477,1687.58,3
3478,1688.06,2
3479,1688.54,2
3480,1689.02,3
3481,1689.5,2
3482,1689.99,3
3483,1690.47,2
3484,1690.95,4
3485,1691.43,4
3486,1691.91,1
3487,1692.4,1
3488,1692.88,3
3489,1693.36,2
3490,1693.84,1
3491,1694.32,2
3492,1694.8,4
3493,1695.29,6
3494,1695.77,4
3495,1696.25,3
3496,1696.73,4
3497,1697.21,2
3498,1697.7,4
3499,1698.18,5
3500,1698.66,5
3501,1699.14,6
3502,1699.62,5
3503,1700.11,4
3504,1700.59,5
3505,1701.07,4
3506,1701.55,4
3507,1702.03,4
3508,1702.52,5
3509,1703.0,4
3510,1703.48,3
3511,1703.96,3
3512,1704.44,2
3513,1704.92,1
3514,1705.41,3
3515,1705.89,3
3516,1706.37,2
3517,1706.85,3
3518,1707.33,3
3519,1707.82,3
3520,1708.3,1
3521,1708.78,2
3522,1709.26,3
3523,1709.74,2
3524,1710.23,3
3525,1710.71,2
3526,1711.19,0
3527,1711.67,3
3528,1712.15,3
3529,1712.64,2
3530,1713.12,2
3531,1713.6,5
3532,1714.08,2
3533,1714.56,7
3534,1715.04,3
3535,1715.53,5
3536,1716.01,3
3537,1716.49,2
3538,1716.97,6
3539,1717.45,1
3540,1717.94,2
3541,1718.42,3
3542,1718.9,4
3543,1719.38,2
3544,1719.86,3
3545,1720.35,7
3546,1720.83,1
3547,1721.31,6
3548,1721.79,4
3549,1722.27,4
3550,1722.76,2
3551,1723.24,2
3552,1723.72,4
3553,1724.2,3
3554,1724.68,1
3555,1725.16,1
3556,1725.65,4
3557,1726.13,5
3558,1726.61,4
3559,1727.09,3
3560,1727.57,4
3561,1728.06,3
3562,1728.54,4
3563,1729.02,3
3564,1729.5,10
3565,1729.98,2
3566,1730.47,3
3567,1730.95,3
3568,1731.43,5
3569,1731.91,7
3570,1732.39,4
3571,1732.87,7
3572,1733.36,3
3573,1733.84,0
3574,1734.32,7
3575,1734.8,4
3576,1735.28,2
3577,1735.77,2
3578,1736.25,4
3579,1736.73,3
3580,1737.21,4
3581,1737.69,1
3582,1738.18,1
3583,1738.66,2
3584,1739.14,4
3585,1739.62,4
3586,1740.1,4
3587,1740.59,2
3588,1741.07,1
3589,1741.55,3
3590,1742.03,2
3591,1742.51,4
3592,1742.99,1
3593,1743.48,2
3594,1743.96,5
3595,1744.44,2
3596,1744.92,4
3597,1745.4,2
3598,1745.89,2
3599,1746.37,1
3600,1746.85,1
3601,1747.33,1
3602,1747.81,4
3603,1748.3,0
3604,1748.78,3
3605,1749.26,1
3606,1749.74,3
3607,1750.22,3
3608,1750.71,3
3609,1751.19,4
3610,1751.67,6
3611,1752.15,1
3612,1752.63,4
3613,1753.11,0
3614,1753.6,1
3615,1754.08,4
3616,1754.56,6
3617,1755.04,3
3618,1755.52,6
3619,1756.01,4
3620,1756.49,3
3621,1756.97,6
3622,1757.45,5
3623,1757.93,2
3624,1758.42,5
3625,1758.9,1
3626,1759.38,5
3627,1759.86,3
3628,1760.34,3
3629,1760.83,2
3630,1761.31,2
3631,1761.79,3
3632,1762.27,3
3633,1762.75,3
3634,1763.23,4
3635,1763.72,8
3636,1764.2,19
3637,1764.68,8
3638,1765.16,8
3639,1765.64,3
3640,1766.13,2
3641,1766.61,0
3642,1767.09,2
3643,1767.57,3
3644,1768.05,3
3645,1768.54,2
3646,1769.02,5
3647,1769.5,2
3648,1769.98,3
3649,1770.46,3
3650,1770.95,2
3651,1771.43,1
3652,1771.91,0
3653,1772.39,4
3654,1772.87,5
3655,1773.35,3
3656,1773.84,3
3657,1774.32,2
3658,1774.8,1
3659,1775.28,2
3660,1775.76,2
3661,1776.25,1
3662,1776.73,2
3663,1777.21,3
3664,1777.69,1
3665,1778.17,3
3666,1778.66,2
3667,1779.14,2
3668,1779.62,6
3669,1780.1,4
3670,1780.58,3
3671,1781.06,0
3672,1781.55,3
3673,1782.03,3
3674,1782.51,0
3675,1782.99,3
3676,1783.47,1
3677,1783.96,2
3678,1784.44,4
3679,1784.92,3
3680,1785.4,6
3681,1785.88,3
3682,1786.37,4
3683,1786.85,1
3684,1787.33,3
3685,1787.81,4
3686,1788.29,2
3687,1788.78,2
3688,1789.26,1
3689,1789.74,2
3690,1790.22,3
3691,1790.7,3
3692,1791.18,3
3693,1791.67,2
3694,1792.15,1
3695,1792.63,1
3696,1793.11,4
3697,1793.59,1
3698,1794.08,7
3699,1794.56,5
3700,1795.04,0
3701,1795.52,3
3702,1796.0,5
3703,1796.49,4
3704,1796.97,2
3705,1797.45,2
3706,1797.93,2
3707,1798.41,4
3708,1798.9,1
3709,1799.38,1
3710,1799.86,1
3711,1800.34,2
3712,1800.82,4
3713,1801.3,5
3714,1801.79,5
3715,1802.27,4
3716,1802.75,1
3717,1803.23,2
3718,1803.71,0
3719,1804.2,3
3720,1804.68,2
3721,1805.16,2
3722,1805.64,3
3723,1806.12,1
3724,1806.61,1
3725,1807.09,3
3726,1807.57,1
3727,1808.05,6
3728,1808.53,3
3729,1809.02,1
3730,1809.5,3
3731,1809.98,5
3732,1810.46,6
3733,1810.94,8
3734,1811.42,2
3735,1811.91,5
3736,1812.39,2
3737,1812.87,3
3738,1813.35,3
3739,1813.83,4
3740,1814.32,1
3741,1814.8,2
3742,1815.28,4
3743,1815.76,2
3744,1816.24,2
3745,1816.73,3
3746,1817.21,2
3747,1817.69,0
3748,1818.17,3
3749,1818.65,3
3750,1819.14,3
3751,1819.62,5
3752,1820.1,2
3753,1820.58,3
3754,1821.06,0
3755,1821.54,1
3756,1822.03,5
3757,1822.51,3
3758,1822.99,0
3759,1823.47,2
3760,1823.95,3
3761,1824.44,3
3762,1824.92,3
3763,1825.4,3
3764,1825.88,1
3765,1826.36,2
3766,1826.85,3
3767,1827.33,1
3768,1827.81,5
3769,1828.29,3
3770,1828.77,3
3771,1829.25,0
3772,1829.74,1
3773,1830.22,2
3774,1830.7,0
3775,1831.18,1
3776,1831.66,1
3777,1832.15,1
3778,1832.63,0
3779,1833.11,2
3780,1833.59,2
3781,1834.07,4
3782,1834.56,4
3783,1835.04,2
3784,1835.52,4
3785,1836.0,5
3786,1836.48,1
3787,1836.97,2
3788,1837.45,2
3789,1837.93,3
3790,1838.41,3
3791,1838.89,1
3792,1839.37,4
3793,1839.86,1
3794,1840.34,1
3795,1840.82,2
3796,1841.3,4
3797,1841.78,2
3798,1842.27,3
3799,1842.75,5
3800,1843.23,7
3801,1843.71,1
3802,1844.19,2
3803,1844.68,1
3804,1845.16,1
3805,1845.64,3
3806,1846.12,1
3807,1846.6,2
3808,1847.09,7
3809,1847.57,3
3810,1848.05,3
3811,1848.53,5
3812,1849.01,0
3813,1849.49,1
3814,1849.98,1
3815,1850.46,2
3816,1850.94,3
3817,1851.42,2
3818,1851.9,6
3819,1852.39,3
3820,1852.87,0
3821,1853.35,2
3822,1853.83,3
3823,1854.31,3
3824,1854.8,1
3825,1855.28,4
3826,1855.76,4
3827,1856.24,0
3828,1856.72,1
3829,1857.21,1
3830,1857.69,3
3831,1858.17,3
3832,1858.65,3
3833,1859.13,1
3834,1859.61,3
3835,1860.1,2
3836,1860.58,4
3837,1861.06,3
3838,1861.54,3
3839,1862.02,2
3840,1862.51,2
3841,1862.99,3
3842,1863.47,0
3843,1863.95,4
3844,1864.43,4
3845,1864.92,4
3846,1865.4,2
3847,1865.88,7
3848,1866.36,3
3849,1866.84,3
3850,1867.33,3
3851,1867.81,2
3852,1868.29,5
3853,1868.77,2
3854,1869.25,2
3855,1869.73,2
3856,1870.22,1
3857,1870.7,5
3858,1871.18,0
3859,1871.66,4
3860,1872.14,2
3861,1872.63,1
3862,1873.11,3
3863,1873.59,1
3864,1874.07,3
3865,1874.55,1
3866,1875.04,3
3867,1875.52,2
3868,1876.0,0
3869,1876.48,0
3870,1876.96,2
3871,1877.44,11
3872,1877.93,2
3873,1878.41,4
3874,1878.89,3
3875,1879.37,0
3876,1879.85,2
3877,1880.34,2
3878,1880.82,1
3879,1881.3,1
3880,1881.78,3
3881,1882.26,1
3882,1882.75,3
3883,1883.23,1
3884,1883.71,1
3885,1884.19,1
3886,1884.67,6
3887,1885.16,4
3888,1885.64,2
3889,1886.12,1
3890,1886.6,4
3891,1887.08,1
3892,1887.56,1
3893,1888.05,2
3894,1888.53,1
3895,1889.01,4
3896,1889.49,3
3897,1889.97,2
3898,1890.46,3
3899,1890.94,3
3900,1891.42,1
3901,1891.9,5
3902,1892.38,5
3903,1892.87,3
3904,1893.35,3
3905,1893.83,4
3906,1894.31,4
3907,1894.79,1
3908,1895.28,2
3909,1895.76,1
3910,1896.24,1
3911,1896.72,2
3912,1897.2,1
3913,1897.68,1
3914,1898.17,3
3915,1898.65,4
3916,1899.13,2
3917,1899.61,2
3918,1900.09,3
3919,1900.58,2
3920,1901.06,2
3921,1901.54,2
3922,1902.02,2
3923,1902.5,1
3924,1902.99,0
3925,1903.47,3
3926,1903.95,1
3927,1904.43,0
3928,1904.91,2
3929,1905.4,3
3930,1905.88,3
3931,1906.36,3
3932,1906.84,2
3933,1907.32,0
3934,1907.8,0
3935,1908.29,3
3936,1908.77,1
3937,1909.25,3
3938,1909.73,2
3939,1910.21,1
3940,1910.7,2
3941,1911.18,1
3942,1911.66,3
3943,1912.14,2
3944,1912.62,2
3945,1913.11,1
3946,1913.59,6
3947,1914.07,1
3948,1914.55,3
3949,1915.03,6
3950,1915.52,2
3951,1916.0,7
3952,1916.48,3
3953,1916.96,5
3954,1917.44,2
3955,1917.92,4
3956,1918.41,5
3957,1918.89,4
3958,1919.37,1
3959,1919.85,0
3960,1920.33,2
3961,1920.82,3
3962,1921.3,1
3963,1921.78,2
3964,1922.26,4
3965,1922.74,2
3966,1923.23,2
3967,1923.71,3
3968,1924.19,1
3969,1924.67,1
3970,1925.15,2
3971,1925.63,1
3972,1926.12,3
3973,1926.6,5
3974,1927.08,3
3975,1927.56,1
3976,1928.04,1
3977,1928.53,4
3978,1929.01,1
3979,1929.49,4
3980,1929.97,2
3981,1930.45,5
3982,1930.94,3
3983,1931.42,2
3984,1931.9,1
3985,1932.38,8
3986,1932.86,2
3987,1933.35,1
3988,1933.83,1
3989,1934.31,3
3990,1934.79,3
3991,1935.27,1
3992,1935.75,4
3993,1936.24,2
3994,1936.72,2
3995,1937.2,1
3996,1937.68,1
3997,1938.16,1
3998,1938.65,1
3999,1939.13,0
4000,1939.61,1
4001,1940.09,0
4002,1940.57,2
4003,1941.06,2
4004,1941.54,2
4005,1942.02,0
4006,1942.5,3
4007,1942.98,2
4008,1943.47,2
4009,1943.95,2
4010,1944.43,1
4011,1944.91,6
4012,1945.39,1
4013,1945.87,0
4014,1946.36,1
4015,1946.84,2
4016,1947.32,1
4017,1947.8,2
4018,1948.28,1
4019,1948.77,3
4020,1949.25,3
4021,1949.73,0
4022,1950.21,0
4023,1950.69,0
4024,1951.18,0
4025,1951.66,0
4026,1952.14,0
4027,1952.62,0
4028,1953.1,0
4029,1953.59,0
4030,1954.07,0
4031,1954.55,0
4032,1955.03,0
4033,1955.51,0
4034,1955.99,0
4035,1956.48,0
4036,1956.96,0
4037,1957.44,0
4038,1957.92,0
4039,1958.4,0
4040,1958.89,0
4041,1959.37,0
4042,1959.85,0
4043,1960.33,0
4044,1960.81,0
4045,1961.3,0
4046,1961.78,0
4047,1962.26,0
4048,1962.74,0
4049,1963.22,0
4050,1963.71,0
4051,1964.19,0
4052,1964.67,0
4053,1965.15,0
4054,1965.63,0
4055,1966.11,0
4056,1966.6,0
4057,1967.08,0
4058,1967.56,0
4059,1968.04,0
4060,1968.52,0
4061,1969.01,0
4062,1969.49,0
4063,1969.97,0
4064,1970.45,0
4065,1970.93,0
4066,1971.42,0
4067,1971.9,0
4068,1972.38,0
4069,1972.86,0
4070,1973.34,0
4071,1973.82,0
4072,1974.31,0
4073,1974.79,0
4074,1975.27,0
4075,1975.75,0
4076,1976.23,0
4077,1976.72,0
4078,1977.2,0
4079,1977.68,0
4080,1978.16,0
4081,1978.64,0
4082,1979.13,0
4083,1979.61,0
4084,1980.09,0
4085,1980.57,0
4086,1981.05,0
4087,1981.54,0
4088,1982.02,0
4089,1982.5,0
4090,1982.98,0
4091,1983.46,0
4092,1983.94,0
4093,1984.43,0
4094,1984.91,0
4095,1985.39,0
4096,1985.87,0
