Canal,Energía (keV),Cuentas
3096,1503.97,10
3097,1504.45,3
3098,1504.94,3
3099,1505.42,8
3100,1505.9,6
3101,1506.38,2
3102,1506.86,1
3103,1507.35,5
3104,1507.83,6
3105,1508.31,9
3106,1508.79,6
3107,1509.27,3
3108,1509.76,3
3109,1510.24,7
3110,1510.72,3
3111,1511.2,8
3112,1511.68,4
3113,1512.16,6
3114,1512.65,4
3115,1513.13,8
3116,1513.61,5
3117,1514.09,6
3118,1514.57,6
3119,1515.06,5
3120,1515.54,6
3121,1516.02,6
3122,1516.5,4
3123,1516.98,5
3124,1517.47,2
3125,1517.95,2
3126,1518.43,6
3127,1518.91,3
3128,1519.39,4
3129,1519.88,3
3130,1520.36,6
3131,1520.84,6
3132,1521.32,7
3133,1521.8,1
3134,1522.28,4
3135,1522.77,12
3136,1523.25,5
3137,1523.73,3
3138,1524.21,7
3139,1524.69,2
3140,1525.18,5
3141,1525.66,4
3142,1526.14,4
3143,1526.62,6
3144,1527.1,7
3145,1527.59,3
3146,1528.07,8
3147,1528.55,7
3148,1529.03,4
3149,1529.51,4
3150,1530.0,5
3151,1530.48,2
3152,1530.96,2
3153,1531.44,5
3154,1531.92,6
3155,1532.4,0
3156,1532.89,6
3157,1533.37,6
3158,1533.85,3
3159,1534.33,5
3160,1534.81,5
3161,1535.3,1
3162,1535.78,4
3163,1536.26,7
3164,1536.74,4
3165,1537.22,1
3166,1537.71,6
3167,1538.19,8
3168,1538.67,4
3169,1539.15,7
3170,1539.63,6
3171,1540.11,4
3172,1540.6,7
3173,1541.08,2
3174,1541.56,0
3175,1542.04,2
3176,1542.52,4
3177,1543.01,1
3178,1543.49,5
3179,1543.97,6
3180,1544.45,3
3181,1544.93,4
3182,1545.42,3
3183,1545.9,4
3184,1546.38,2
3185,1546.86,4
3186,1547.34,8
3187,1547.83,3
3188,1548.31,0
3189,1548.79,2
3190,1549.27,5
3191,1549.75,4
3192,1550.23,2
3193,1550.72,5
3194,1551.2,2
3195,1551.68,3
3196,1552.16,3
3197,1552.64,4
3198,1553.13,2
3199,1553.61,11
3200,1554.09,3
3201,1554.57,3
3202,1555.05,6
3203,1555.54,4
3204,1556.02,2
3205,1556.5,0
3206,1556.98,6
3207,1557.46,6
3208,1557.95,5
3209,1558.43,3
3210,1558.91,5
3211,1559.39,6
3212,1559.87,2
3213,1560.35,0
3214,1560.84,8
3215,1561.32,4
3216,1561.8,4
3217,1562.28,3
3218,1562.76,2
3219,1563.25,3
3220,1563.73,4
3221,1564.21,8
3222,1564.69,8
3223,1565.17,1
3224,1565.66,6
3225,1566.14,1
3226,1566.62,7
3227,1567.1,3
3228,1567.58,2
3229,1568.07,5
3230,1568.55,3
3231,1569.03,0
3232,1569.51,5
3233,1569.99,5
3234,1570.47,4
3235,1570.96,3
3236,1571.44,3
3237,1571.92,6
3238,1572.4,4
3239,1572.88,7
3240,1573.37,4
3241,1573.85,4
3242,1574.33,2
3243,1574.81,4
3244,1575.29,5
3245,1575.78,4
3246,1576.26,6
3247,1576.74,1
3248,1577.22,6
3249,1577.7,5
3250,1578.19,2
3251,1578.67,3
3252,1579.15,2
3253,1579.63,4
3254,1580.11,0
3255,1580.59,4
3256,1581.08,3
3257,1581.56,6
3258,1582.04,4
3259,1582.52,2
3260,1583.0,2
3261,1583.49,5
3262,1583.97,5
3263,1584.45,3
3264,1584.93,7
3265,1585.41,4
3266,1585.9,7
3267,1586.38,1
3268,1586.86,2
3269,1587.34,5
3270,1587.82,6
3271,1588.3,9
3272,1588.79,3
3273,1589.27,3
3274,1589.75,3
3275,1590.23,5
3276,1590.71,2
3277,1591.2,6
3278,1591.68,2
3279,1592.16,11
3280,1592.64,8
3281,1593.12,3
3282,1593.61,11
3283,1594.09,3
3284,1594.57,5
3285,1595.05,5
3286,1595.53,6
3287,1596.02,9
3288,1596.5,8
3289,1596.98,5
3290,1597.46,3
3291,1597.94,3
3292,1598.42,3
3293,1598.91,4
3294,1599.39,1
3295,1599.87,7
3296,1600.35,3
3297,1600.83,5
3298,1601.32,6
3299,1601.8,3
3300,1602.28,3
3301,1602.76,2
3302,1603.24,2
3303,1603.73,2
3304,1604.21,7
3305,1604.69,2
3306,1605.17,2
3307,1605.65,3
3308,1606.14,5
3309,1606.62,4
3310,1607.1,0
3311,1607.58,2
3312,1608.06,5
3313,1608.54,5
3314,1609.03,5
3315,1609.51,2
3316,1609.99,2
3317,1610.47,4
3318,1610.95,3
3319,1611.44,7
3320,1611.92,5
3321,1612.4,5
3322,1612.88,4
3323,1613.36,3
3324,1613.85,7
3325,1614.33,3
3326,1614.81,3
3327,1615.29,5
3328,1615.77,2
3329,1616.26,6
3330,1616.74,7
3331,1617.22,3
3332,1617.7,4
3333,1618.18,4
3334,1618.66,5
3335,1619.15,3
3336,1619.63,3
3337,1620.11,4
3338,1620.59,2
3339,1621.07,3
3340,1621.56,5
3341,1622.04,4
3342,1622.52,3
3343,1623.0,4
3344,1623.48,7
3345,1623.97,2
3346,1624.45,4
3347,1624.93,5
3348,1625.41,1
3349,1625.89,2
3350,1626.38,4
3351,1626.86,3
3352,1627.34,5
3353,1627.82,1
3354,1628.3,0
3355,1628.78,2
3356,1629.27,0
3357,1629.75,4
3358,1630.23,2
3359,1630.71,0
3360,1631.19,5
3361,1631.68,1
3362,1632.16,2
3363,1632.64,1
3364,1633.12,5
3365,1633.6,1
3366,1634.09,5
3367,1634.57,4
3368,1635.05,5
3369,1635.53,4
3370,1636.01,3
3371,1636.49,1
3372,1636.98,5
3373,1637.46,2
3374,1637.94,7
3375,1638.42,2
3376,1638.9,3
3377,1639.39,1
3378,1639.87,1
3379,1640.35,5
3380,1640.83,2
3381,1641.31,5
3382,1641.8,1
3383,1642.28,4
3384,1642.76,1
3385,1643.24,7
3386,1643.72,1
3387,1644.21,2
3388,1644.69,2
3389,1645.17,2
3390,1645.65,3
3391,1646.13,2
3392,1646.61,1
3393,1647.1,2
3394,1647.58,4
3395,1648.06,3
3396,1648.54,1
3397,1649.02,3
3398,1649.51,1
3399,1649.99,1
3400,1650.47,2
3401,1650.95,1
3402,1651.43,0
3403,1651.92,4
3404,1652.4,3
3405,1652.88,5
3406,1653.36,6
3407,1653.84,4
3408,1654.33,3
3409,1654.81,4
3410,1655.29,3
3411,1655.77,3
3412,1656.25,3
3413,1656.73,3
3414,1657.22,3
3415,1657.7,2
3416,1658.18,2
3417,1658.66,2
3418,1659.14,5
3419,1659.63,3
3420,1660.11,3
3421,1660.59,3
3422,1661.07,3
3423,1661.55,3
3424,1662.04,7
3425,1662.52,4
3426,1663.0,9
3427,1663.48,6
3428,1663.96,3
3429,1664.45,4
3430,1664.93,2
3431,1665.41,3
3432,1665.89,5
3433,1666.37,3
3434,1666.85,5
3435,1667.34,1
3436,1667.82,1
3437,1668.3,3
3438,1668.78,5
3439,1669.26,3
3440,1669.75,2
3441,1670.23,3
3442,1670.71,2
3443,1671.19,4
3444,1671.67,0
3445,1672.16,1
3446,1672.64,2
3447,1673.12,2
3448,1673.6,3
3449,1674.08,4
3450,1674.57,3
3451,1675.05,2
3452,1675.53,1
3453,1676.01,6
3454,1676.49,3
3455,1676.97,5
3456,1677.46,1
3457,1677.94,5
3458,1678.42,3
3459,1678.9,1
3460,1679.38,2
3461,1679.87,5
3462,1680.35,1
3463,1680.83,4
3464,1681.31,2
3465,1681.79,1
3466,1682.28,1
3467,1682.76,3
3468,1683.24,8
3469,1683.72,4
3470,1684.2,7
3471,1684.68,3
3472,1685.17,2
3473,1685.65,1
3474,1686.13,3
3475,1686.61,1
3476,1687.09,3
3477,1687.58,2
3478,1688.06,0
3479,1688.54,6
3480,1689.02,5
3481,1689.5,5
3482,1689.99,4
3483,1690.47,1
3484,1690.95,4
3485,1691.43,4
3486,1691.91,5
3487,1692.4,3
3488,1692.88,2
3489,1693.36,4
3490,1693.84,5
3491,1694.32,3
3492,1694.8,4
3493,1695.29,2
3494,1695.77,5
3495,1696.25,3
3496,1696.73,5
3497,1697.21,2
3498,1697.7,4
3499,1698.18,6
3500,1698.66,6
3501,1699.14,3
3502,1699.62,1
3503,1700.11,3
3504,1700.59,1
3505,1701.07,4
3506,1701.55,5
3507,1702.03,5
3508,1702.52,3
3509,1703.0,5
3510,1703.48,1
3511,1703.96,3
3512,1704.44,1
3513,1704.92,1
3514,1705.41,3
3515,1705.89,1
3516,1706.37,4
3517,1706.85,3
3518,1707.33,4
3519,1707.82,3
3520,1708.3,4
3521,1708.78,2
3522,1709.26,4
3523,1709.74,3
3524,1710.23,3
3525,1710.71,7
3526,1711.19,2
3527,1711.67,3
3528,1712.15,4
3529,1712.64,3
3530,1713.12,2
3531,1713.6,2
3532,1714.08,2
3533,1714.56,3
3534,1715.04,4
3535,1715.53,6
3536,1716.01,0
3537,1716.49,1
3538,1716.97,3
3539,1717.45,4
3540,1717.94,4
3541,1718.42,0
3542,1718.9,2
3543,1719.38,1
3544,1719.86,2
3545,1720.35,2
3546,1720.83,1
3547,1721.31,1
3548,1721.79,2
3549,1722.27,3
3550,1722.76,1
3551,1723.24,4
3552,1723.72,6
3553,1724.2,2
3554,1724.68,6
3555,1725.16,5
3556,1725.65,2
3557,1726.13,2
3558,1726.61,4
3559,1727.09,1
3560,1727.57,1
3561,1728.06,7
3562,1728.54,4
3563,1729.02,2
3564,1729.5,7
3565,1729.98,3
3566,1730.47,6
3567,1730.95,0
3568,1731.43,2
3569,1731.91,2
3570,1732.39,2
3571,1732.87,2
3572,1733.36,5
3573,1733.84,5
3574,1734.32,4
3575,1734.8,4
3576,1735.28,4
3577,1735.77,6
3578,1736.25,1
3579,1736.73,5
3580,1737.21,0
3581,1737.69,3
3582,1738.18,3
3583,1738.66,2
3584,1739.14,0
3585,1739.62,2
3586,1740.1,1
3587,1740.59,1
3588,1741.07,6
3589,1741.55,2
3590,1742.03,3
3591,1742.51,2
3592,1742.99,3
3593,1743.48,5
3594,1743.96,6
3595,1744.44,1
3596,1744.92,5
3597,1745.4,1
3598,1745.89,3
3599,1746.37,3
3600,1746.85,4
3601,1747.33,2
3602,1747.81,5
3603,1748.3,2
3604,1748.78,2
3605,1749.26,3
3606,1749.74,3
3607,1750.22,3
3608,1750.71,3
3609,1751.19,2
3610,1751.67,2
3611,1752.15,4
3612,1752.63,3
3613,1753.11,0
3614,1753.6,1
3615,1754.08,1
3616,1754.56,4
3617,1755.04,3
3618,1755.52,3
3619,1756.01,4
3620,1756.49,5
3621,1756.97,1
3622,1757.45,1
3623,1757.93,6
3624,1758.42,1
3625,1758.9,3
3626,1759.38,9
3627,1759.86,2
3628,1760.34,1
3629,1760.83,7
3630,1761.31,1
3631,1761.79,5
3632,1762.27,0
3633,1762.75,0
3634,1763.23,2
3635,1763.72,6
3636,1764.2,8
3637,1764.68,8
3638,1765.16,8
3639,1765.64,3
3640,1766.13,2
3641,1766.61,5
3642,1767.09,5
3643,1767.57,2
3644,1768.05,3
3645,1768.54,3
3646,1769.02,3
3647,1769.5,3
3648,1769.98,3
3649,1770.46,2
3650,1770.95,4
3651,1771.43,5
3652,1771.91,0
3653,1772.39,1
3654,1772.87,1
3655,1773.35,3
3656,1773.84,3
3657,1774.32,5
3658,1774.8,1
3659,1775.28,0
3660,1775.76,1
3661,1776.25,2
3662,1776.73,6
3663,1777.21,4
3664,1777.69,7
3665,1778.17,2
3666,1778.66,2
3667,1779.14,2
3668,1779.62,2
3669,1780.1,0
3670,1780.58,0
3671,1781.06,3
3672,1781.55,2
3673,1782.03,3
3674,1782.51,3
3675,1782.99,4
3676,1783.47,2
3677,1783.96,0
3678,1784.44,2
3679,1784.92,1
3680,1785.4,2
3681,1785.88,4
3682,1786.37,1
3683,1786.85,1
3684,1787.33,3
3685,1787.81,1
3686,1788.29,2
3687,1788.78,1
3688,1789.26,2
3689,1789.74,3
3690,1790.22,0
3691,1790.7,2
3692,1791.18,5
3693,1791.67,2
3694,1792.15,6
3695,1792.63,4
3696,1793.11,4
3697,1793.59,2
3698,1794.08,1
3699,1794.56,1
3700,1795.04,2
3701,1795.52,2
3702,1796.0,1
3703,1796.49,6
3704,1796.97,4
3705,1797.45,5
3706,1797.93,1
3707,1798.41,3
3708,1798.9,1
3709,1799.38,2
3710,1799.86,1
3711,1800.34,4
3712,1800.82,4
3713,1801.3,1
3714,1801.79,2
3715,1802.27,4
3716,1802.75,2
3717,1803.23,2
3718,1803.71,1
3719,1804.2,1
3720,1804.68,2
3721,1805.16,3
3722,1805.64,4
3723,1806.12,4
3724,1806.61,5
3725,1807.09,2
3726,1807.57,0
3727,1808.05,3
3728,1808.53,3
3729,1809.02,2
3730,1809.5,3
3731,1809.98,3
3732,1810.46,1
3733,1810.94,2
3734,1811.42,4
3735,1811.91,3
3736,1812.39,2
3737,1812.87,2
3738,1813.35,4
3739,1813.83,2
3740,1814.32,1
3741,1814.8,1
3742,1815.28,5
3743,1815.76,0
3744,1816.24,3
3745,1816.73,3
3746,1817.21,2
3747,1817.69,1
3748,1818.17,1
3749,1818.65,2
3750,1819.14,1
3751,1819.62,3
3752,1820.1,1
3753,1820.58,2
3754,1821.06,2
3755,1821.54,4
3756,1822.03,2
3757,1822.51,7
3758,1822.99,6
3759,1823.47,2
3760,1823.95,1
3761,1824.44,3
3762,1824.92,3
3763,1825.4,1
3764,1825.88,4
3765,1826.36,5
3766,1826.85,2
3767,1827.33,4
3768,1827.81,2
3769,1828.29,0
3770,1828.77,3
3771,1829.25,2
3772,1829.74,1
3773,1830.22,3
3774,1830.7,4
3775,1831.18,5
3776,1831.66,3
3777,1832.15,1
3778,1832.63,3
3779,1833.11,4
3780,1833.59,1
3781,1834.07,2
3782,1834.56,4
3783,1835.04,2
3784,1835.52,2
3785,1836.0,5
3786,1836.48,1
3787,1836.97,2
3788,1837.45,4
3789,1837.93,6
3790,1838.41,0
3791,1838.89,3
3792,1839.37,2
3793,1839.86,3
3794,1840.34,3
3795,1840.82,2
3796,1841.3,1
3797,1841.78,3
3798,1842.27,3
3799,1842.75,3
3800,1843.23,1
3801,1843.71,1
3802,1844.19,1
3803,1844.68,0
3804,1845.16,0
3805,1845.64,3
3806,1846.12,3
3807,1846.6,3
3808,1847.09,4
3809,1847.57,3
3810,1848.05,2
3811,1848.53,4
3812,1849.01,2
3813,1849.49,4
3814,1849.98,2
3815,1850.46,6
3816,1850.94,2
3817,1851.42,1
3818,1851.9,4
3819,1852.39,5
3820,1852.87,2
3821,1853.35,3
3822,1853.83,2
3823,1854.31,2
3824,1854.8,3
3825,1855.28,4
3826,1855.76,3
3827,1856.24,5
3828,1856.72,1
3829,1857.21,2
3830,1857.69,1
3831,1858.17,6
3832,1858.65,5
3833,1859.13,2
3834,1859.61,1
3835,1860.1,2
3836,1860.58,4
3837,1861.06,1
3838,1861.54,5
3839,1862.02,3
3840,1862.51,1
3841,1862.99,1
3842,1863.47,3
3843,1863.95,4
3844,1864.43,1
3845,1864.92,0
3846,1865.4,2
3847,1865.88,0
3848,1866.36,3
3849,1866.84,3
3850,1867.33,3
3851,1867.81,2
3852,1868.29,2
3853,1868.77,4
3854,1869.25,4
3855,1869.73,3
3856,1870.22,2
3857,1870.7,4
3858,1871.18,1
3859,1871.66,3
3860,1872.14,3
3861,1872.63,2
3862,1873.11,3
3863,1873.59,1
3864,1874.07,1
3865,1874.55,2
3866,1875.04,3
3867,1875.52,1
3868,1876.0,0
3869,1876.48,2
3870,1876.96,2
3871,1877.44,4
3872,1877.93,3
3873,1878.41,3
3874,1878.89,1
3875,1879.37,2
3876,1879.85,0
3877,1880.34,1
3878,1880.82,2
3879,1881.3,4
3880,1881.78,2
3881,1882.26,2
3882,1882.75,5
3883,1883.23,4
3884,1883.71,2
3885,1884.19,0
3886,1884.67,4
3887,1885.16,1
3888,1885.64,1
3889,1886.12,1
3890,1886.6,5
3891,1887.08,1
3892,1887.56,6
3893,1888.05,4
3894,1888.53,2
3895,1889.01,3
3896,1889.49,2
3897,1889.97,2
3898,1890.46,3
3899,1890.94,3
3900,1891.42,2
3901,1891.9,1
3902,1892.38,3
3903,1892.87,3
3904,1893.35,2
3905,1893.83,4
3906,1894.31,1
3907,1894.79,3
3908,1895.28,1
3909,1895.76,5
3910,1896.24,1
3911,1896.72,1
3912,1897.2,0
3913,1897.68,6
3914,1898.17,4
3915,1898.65,3
3916,1899.13,1
3917,1899.61,2
3918,1900.09,0
3919,1900.58,3
3920,1901.06,3
3921,1901.54,2
3922,1902.02,6
3923,1902.5,2
3924,1902.99,2
3925,1903.47,1
3926,1903.95,4
3927,1904.43,2
3928,1904.91,3
3929,1905.4,3
3930,1905.88,1
3931,1906.36,6
3932,1906.84,1
3933,1907.32,7
3934,1907.8,3
3935,1908.29,3
3936,1908.77,0
3937,1909.25,1
3938,1909.73,1
3939,1910.21,0
3940,1910.7,1
3941,1911.18,2
3942,1911.66,2
3943,1912.14,3
3944,1912.62,5
3945,1913.11,5
3946,1913.59,2
3947,1914.07,1
3948,1914.55,1
3949,1915.03,3
3950,1915.52,1
3951,1916.0,0
3952,1916.48,3
3953,1916.96,2
3954,1917.44,2
3955,1917.92,3
3956,1918.41,1
3957,1918.89,3
3958,1919.37,2
3959,1919.85,1
3960,1920.33,5
3961,1920.82,1
3962,1921.3,2
3963,1921.78,3
3964,1922.26,4
3965,1922.74,3
3966,1923.23,0
3967,1923.71,2
3968,1924.19,2
3969,1924.67,3
3970,1925.15,1
3971,1925.63,4
3972,1926.12,0
3973,1926.6,4
3974,1927.08,3
3975,1927.56,2
3976,1928.04,2
3977,1928.53,1
3978,1929.01,8
3979,1929.49,1
3980,1929.97,1
3981,1930.45,7
3982,1930.94,3
3983,1931.42,3
3984,1931.9,3
3985,1932.38,3
3986,1932.86,4
3987,1933.35,3
3988,1933.83,2
3989,1934.31,2
3990,1934.79,5
3991,1935.27,1
3992,1935.75,1
3993,1936.24,0
3994,1936.72,2
3995,1937.2,1
3996,1937.68,2
3997,1938.16,1
3998,1938.65,3
3999,1939.13,4
4000,1939.61,3
4001,1940.09,1
4002,1940.57,2
4003,1941.06,1
4004,1941.54,2
4005,1942.02,2
4006,1942.5,2
4007,1942.98,0
4008,1943.47,3
4009,1943.95,1
4010,1944.43,1
4011,1944.91,2
4012,1945.39,3
4013,1945.87,3
4014,1946.36,0
4015,1946.84,6
4016,1947.32,2
4017,1947.8,2
4018,1948.28,1
4019,1948.77,4
4020,1949.25,1
4021,1949.73,1
4022,1950.21,0
4023,1950.69,0
4024,1951.18,0
4025,1951.66,0
4026,1952.14,0
4027,1952.62,0
4028,1953.1,0
4029,1953.59,0
4030,1954.07,0
4031,1954.55,0
4032,1955.03,0
4033,1955.51,0
4034,1955.99,0
4035,1956.48,0
4036,1956.96,0
4037,1957.44,0
4038,1957.92,0
4039,1958.4,0
4040,1958.89,0
4041,1959.37,0
4042,1959.85,0
4043,1960.33,0
4044,1960.81,0
4045,1961.3,0
4046,1961.78,0
4047,1962.26,0
4048,1962.74,0
4049,1963.22,0
4050,1963.71,0
4051,1964.19,0
4052,1964.67,0
4053,1965.15,0
4054,1965.63,0
4055,1966.11,0
4056,1966.6,0
4057,1967.08,0
4058,1967.56,0
4059,1968.04,0
4060,1968.52,0
4061,1969.01,0
4062,1969.49,0
4063,1969.97,0
4064,1970.45,0
4065,1970.93,0
4066,1971.42,0
4067,1971.9,0
4068,1972.38,0
4069,1972.86,0
4070,1973.34,0
4071,1973.82,0
4072,1974.31,0
4073,1974.79,0
4074,1975.27,0
4075,1975.75,0
4076,1976.23,0
4077,1976.72,0
4078,1977.2,0
4079,1977.68,0
4080,1978.16,0
4081,1978.64,0
4082,1979.13,0
4083,1979.61,0
4084,1980.09,0
4085,1980.57,0
4086,1981.05,0
4087,1981.54,0
4088,1982.02,0
4089,1982.5,0
4090,1982.98,0
4091,1983.46,0
4092,1983.94,0
4093,1984.43,0
4094,1984.91,0
4095,1985.39,0
4096,1985.87,0
