Canal,Energía (keV),Cuentas,Eficiencia
1599,783.85,15,0.0041524764348079835
1600,784.33,15,0.004149992098763646
1601,784.81,22,0.004147510810332366
1602,785.3,16,0.0041449809660633235
1603,785.78,11,0.004142505819198545
1604,786.26,19,0.004140033703000084
1605,786.75,18,0.004137513204615342
1606,787.23,14,0.004135047195863936
1607,787.71,25,0.004132584200957596
1608,788.19,15,0.00413012421435537
1609,788.68,19,0.004127616075257894
1610,789.16,16,0.004125162151079727
1611,789.64,23,0.004122711218549663
1612,790.13,16,0.004120212305013085
1613,790.61,18,0.004117767401372413
1614,791.09,23,0.0041153254728466485
1615,791.58,22,0.004112835733886299
1616,792.06,15,0.004110399800962282
1617,792.54,21,0.00410796682674165
1618,793.02,23,0.004105536805818235
1619,793.51,14,0.004103059200086331
1620,793.99,21,0.004100635130836987
1621,794.47,24,0.004098213998633574
1622,794.96,18,0.004095745450081723
1623,795.44,13,0.004093330236831801
1624,795.92,20,0.0040909179444956045
1625,796.41,12,0.004088458403375734
1626,796.89,12,0.004086051997512012
1627,797.37,20,0.004083648496547815
1628,797.86,17,0.0040811979134757525
1629,798.34,14,0.0040788002667403985
1630,798.82,16,0.004076405509007295
1631,799.3,19,0.004074013635039486
1632,799.79,15,0.004071574899446729
1633,800.27,13,0.004069188837154884
1634,800.75,16,0.004066805642885044
1635,801.24,15,0.004064375751618095
1636,801.72,19,0.004061998337325558
1637,802.2,15,0.004059623775426193
1638,802.69,13,0.004057202680289261
1639,803.17,25,0.004054833866898788
1640,803.65,16,0.004052467890386079
1641,804.13,16,0.004050104745639831
1642,804.62,18,0.0040476952842891005
1643,805.1,18,0.004045337846519803
1644,805.58,13,0.004042983225150944
1645,806.07,19,0.00404058244893671
1646,806.55,18,0.00403823350360506
1647,807.03,17,0.004035887359418868
1648,807.52,18,0.00403349522129823
1649,808.0,34,0.004031154722432904
1650,808.48,16,0.004028817009568108
1651,808.96,14,0.004026482077714409
1652,809.45,15,0.004024101364798603
1653,809.93,16,0.004021772037724357
1654,810.41,14,0.004019445476661223
1655,810.9,24,0.004017073293492608
1656,811.38,15,0.0040147523070055416
1657,811.86,14,0.004012434071637346
1658,812.35,18,0.004010070372291626
1659,812.83,17,0.004007757681512878
1660,813.31,15,0.0040054477270675655
1661,813.79,14,0.004003140504084552
1662,814.28,15,0.004000788026322086
1663,814.76,20,0.003998486308348247
1664,815.24,12,0.00399618730719192
1665,815.73,16,0.003993843207474649
1666,816.21,16,0.003991549681838681
1667,816.69,19,0.003989258858480018
1668,817.18,18,0.003986923091969175
1669,817.66,13,0.003984637714852461
1670,818.14,15,0.003982355025576466
1671,818.62,15,0.003980075019384862
1672,819.11,20,0.0039777502756489684
1673,819.59,17,0.003975475677051889
1674,820.07,15,0.003973203747239158
1675,820.56,22,0.003970887233425015
1676,821.04,15,0.003968620682411564
1677,821.52,16,0.003966356785983929
1678,822.01,11,0.003964048458306443
1679,822.49,17,0.003961789912087081
1680,822.97,17,0.003959534006355606
1681,823.45,21,0.003957280736467149
1682,823.94,16,0.003954983237428181
1683,824.42,16,0.003952735280006084
1684,824.9,7,0.003950489944461603
1685,825.39,18,0.003948200530694608
1686,825.87,12,0.003945960479494557
1687,826.35,18,0.003943723036305302
1688,826.84,12,0.003941441665048093
1689,827.32,23,0.003939209478279603
1690,827.8,14,0.003936979885752757
1691,828.28,19,0.003934752882930868
1692,828.77,17,0.003932482150711205
1693,829.25,15,0.003930260367447328
1694,829.73,17,0.00392804116024796
1695,830.22,19,0.003925778372022924
1696,830.7,14,0.00392356435691337
1697,831.18,11,0.003921352904323551
1698,831.67,14,0.003919098018324187
1699,832.15,13,0.003916891730548518
1700,832.63,23,0.003914687991842693
1701,833.12,18,0.003912440966592537
1702,833.6,19,0.0039102423656160595
1703,834.08,8,0.003908046300353563
1704,834.56,16,0.0039058527664043597
1705,835.05,16,0.0039036161402373486
1706,835.53,15,0.0039014277082598985
1707,836.01,11,0.0038992417943637674
1708,836.5,14,0.0038970129333843425
1709,836.98,22,0.003894832094813602
1710,837.46,10,0.0038926537611843294
1711,837.95,12,0.0038904326248721697
1712,838.43,6,0.0038882593401073054
1713,838.91,17,0.0038860885472354
1714,839.39,23,0.003883920241956917
1715,839.88,21,0.0038817093250670845
1716,840.36,22,0.0038795460337173356
1717,840.84,16,0.003877385217032837
1718,841.33,20,0.003875181931445232
1719,841.81,12,0.0038730261026543654
1720,842.29,13,0.003870872735690078
1721,842.78,12,0.0038686770418130934
1722,843.26,18,0.003866528636887418
1723,843.74,17,0.003864382681038351
1724,844.22,20,0.0038622391700646416
1725,844.71,26,0.003860053520067064
1726,845.19,16,0.0038579149369947336
1727,845.67,18,0.003855778786164705
1728,846.16,19,0.003853600636646551
1729,846.64,13,0.0038514693882766506
1730,847.12,25,0.003849340559602952
1731,847.61,17,0.003847169871874895
1732,848.09,23,0.003845045920395023
1733,848.57,18,0.003842924376151474
1734,849.05,17,0.003840805235038452
1735,849.54,16,0.0038386444196474583
1736,850.02,25,0.0038365301223667876
1737,850.5,16,0.0038344182158703537
1738,850.99,15,0.003832264773111467
1739,851.47,16,0.003830157685583129
1740,851.95,11,0.0038280529765772225
1741,852.44,10,0.003825906868637846
1742,852.92,12,0.0038238069539057997
1743,853.4,18,0.003821709405518168
1744,853.88,6,0.0038196142194619346
1745,854.37,23,0.003817477816204553
1746,854.85,16,0.00381538739181455
1747,855.33,27,0.0038132993176883214
1748,855.82,18,0.003811170162107111
1749,856.3,10,0.0038090868253435927
1750,856.78,17,0.003807005826858333
1751,857.27,15,0.00380488388199271
1752,857.75,10,0.0038028075967318736
1753,858.23,17,0.0038007336378452225
1754,858.71,18,0.0037986620014099264
1755,859.2,15,0.003796549597349002
1756,859.68,18,0.0037944826422631676
1757,860.16,20,0.0037924179978319032
1758,860.65,21,0.0037903127193013044
1759,861.13,15,0.003788252732461
1760,861.61,6,0.0037861950445582993
1761,862.1,11,0.003784096855425595
1762,862.58,10,0.0037820438015159705
1763,863.06,19,0.003779993034906156
1764,863.54,16,0.003777944551760968
1765,864.03,17,0.003775855743227633
1766,864.51,10,0.0037738118629127774
1767,864.99,16,0.003771770254529049
1768,865.48,23,0.0037696884521117263
1769,865.96,20,0.003767651423329643
1770,866.44,13,0.0037656166550228114
1771,866.93,7,0.0037635418233941576
1772,867.41,15,0.003761511611616446
1773,867.89,20,0.0037594836489350555
1774,868.38,12,0.00375741575300503
1775,868.86,17,0.0037553923239350903
1776,869.34,18,0.0037533711326588636
1777,869.82,10,0.0037513521754514935
1778,870.31,19,0.003749293457143859
1779,870.79,16,0.0037472790032817335
1780,871.27,18,0.003745266772286422
1781,871.76,16,0.003743214908791535
1782,872.24,12,0.003741207158579763
1783,872.72,15,0.003739201620107604
1784,873.21,24,0.0037371565771116546
1785,873.69,19,0.0037351554970119195
1786,874.17,15,0.0037331566175987864
1787,874.65,13,0.0037311599352295695
1788,875.14,15,0.0037291239177143255
1789,875.62,10,0.0037271316641190153
1790,876.1,14,0.0037251415966124335
1791,876.59,14,0.0037231123204946306
1792,877.07,16,0.0037211266596970088
1793,877.55,14,0.0037191431741057084
1794,878.04,8,0.0037171206058264515
1795,878.52,7,0.003715141505025613
1796,879.0,18,0.0037131645686208576
1797,879.48,13,0.0037111897930493976
1798,879.97,15,0.0037091761014562625
1799,880.45,9,0.0037072056817261307
1800,880.93,16,0.003705237412114207
1801,881.42,19,0.003703230350993551
1802,881.9,10,0.003701266415641167
1803,882.38,15,0.0036993046197626753
1804,882.87,16,0.003697304156289842
1805,883.35,9,0.003695346673231569
1806,883.83,17,0.0036933913190730816
1807,884.31,13,0.00369143809032934
1808,884.8,9,0.003689446358003605
1809,885.28,20,0.003687497413762599
1810,885.76,16,0.0036855505844547885
1811,886.25,20,0.0036835653740989217
1812,886.73,18,0.003681622808182065
1813,887.21,8,0.003679682346785723
1814,887.7,17,0.0036777036262893325
1815,888.18,12,0.0036757674073107653
1816,888.66,11,0.0036738332825083093
1817,889.14,13,0.0036719012484725663
1818,889.63,13,0.0036699311167512644
1819,890.11,11,0.003668003297430343
1820,890.59,16,0.003666077558621787
1821,891.08,18,0.0036641138427243236
1822,891.56,14,0.0036621922979760972
1823,892.04,14,0.0036602728235529
1824,892.53,13,0.0036583154920638438
1825,893.01,23,0.0036564001911813426
1826,893.49,16,0.003654486950502998
1827,893.97,21,0.0036525757666930007
1828,894.46,10,0.003650626884688324
1829,894.94,11,0.0036487198473140058
1830,895.42,10,0.0036468148567747717
1831,895.91,14,0.0036448722867408545
1832,896.39,14,0.003642971422427776
1833,896.87,15,0.003641072594981739
1834,897.36,23,0.0036391363061793825
1835,897.84,19,0.003637241584881214
1836,898.32,18,0.0036353488905467237
1837,898.8,15,0.0036334582199117225
1838,899.29,22,0.003631530244301456
1839,899.77,16,0.003629643653291189
1840,900.25,11,0.0036277590761623238
1841,900.74,22,0.003625837310901084
1842,901.22,18,0.0036239567936204716
1843,901.7,14,0.003622078280466645
1844,902.19,16,0.003620162695473382
1845,902.67,9,0.0036182882225190677
1846,903.15,11,0.0036164157439998556
1847,903.64,14,0.00361450630938766
1848,904.12,13,0.0036126378515459368
1849,904.6,13,0.0036107713785100905
1850,905.08,14,0.0036089068871061995
1851,905.57,14,0.0036070055928299066
1852,906.05,17,0.0036051450963138013
1853,906.53,18,0.0036032865718827636
1854,907.02,17,0.003601391359065092
1855,907.5,9,0.0035995368102912113
1856,907.98,13,0.0035976842241167983
1857,908.47,19,0.003595795063506313
1858,908.95,16,0.003593946433881778
1859,909.43,9,0.003592099757431907
1860,909.91,8,0.0035902550310500767
1861,910.4,27,0.003588373881079728
1862,910.88,15,0.0035865330860049803
1863,911.36,24,0.0035846942316536197
1864,911.85,22,0.003582819066429598
1865,912.33,33,0.0035809841245617586
1866,912.81,13,0.0035791511141323356
1867,913.3,15,0.003577281905021863
1868,913.78,15,0.0035754527883724695
1869,914.26,15,0.0035736255939357122
1870,914.74,7,0.0035718003186704893
1871,915.23,18,0.003569938993247501
1872,915.71,19,0.003568117587051995
1873,916.19,5,0.003566298090880293
1874,916.68,12,0.0035644426555330546
1875,917.16,11,0.003562627010003835
1876,917.64,11,0.003560813265408789
1877,918.13,22,0.003558963692106936
1878,918.61,19,0.0035571537798440842
1879,919.09,12,0.0035553457594834103
1880,919.57,12,0.0035535396280476327
1881,920.06,17,0.0035516978141515673
1882,920.54,11,0.003549895490856184
1883,921.02,15,0.0035480950475297126
1884,921.51,17,0.0035462590310269336
1885,921.99,9,0.003544462377799584
1886,922.47,15,0.0035426675956417453
1887,922.96,17,0.003540837349088541
1888,923.44,13,0.00353904633910244
1889,923.92,10,0.003537257191342595
1890,924.4,17,0.003535469902893876
1891,924.89,15,0.0035336472940658403
1892,925.37,16,0.003531863754102032
1893,925.85,14,0.0035300820646801175
1894,926.34,20,0.00352826516249911
1895,926.82,16,0.003526487203896739
1896,927.3,13,0.0035247110871221505
1897,927.79,18,0.0035228998647158093
1898,928.27,11,0.0035211274612063355
1899,928.75,13,0.0035193568908651997
1900,929.23,11,0.003517588150837807
1901,929.72,15,0.0035157844470094114
1902,930.2,10,0.0035140193970521795
1903,930.68,18,0.0035122561688213745
1904,931.17,13,0.0035104580827796323
1905,931.65,13,0.0035086985273197913
1906,932.13,17,0.003506940785052737
1907,932.62,13,0.0035051482904818613
1908,933.1,10,0.0035033942037946447
1909,933.58,8,0.003501641921819856
1910,934.06,27,0.003499891441761865
1911,934.55,16,0.003498106349089479
1912,935.03,14,0.003496359501895541
1913,935.51,17,0.0034946144482082913
1914,936.0,23,0.003492834886299334
1915,936.48,14,0.0034910934485336666
1916,936.96,18,0.003489353795916902
1917,937.45,14,0.0034875797389978193
1918,937.93,13,0.0034858436854654506
1919,938.41,14,0.003484109408776081
1920,938.9,15,0.0034823408312333833
1921,939.38,11,0.0034806101368957095
1922,939.86,10,0.003478881211146647
1923,940.34,15,0.003477154051264977
1924,940.83,19,0.0034753927274992443
1925,941.31,9,0.0034736691278581477
1926,941.79,17,0.0034719472858979823
1927,942.28,12,0.0034701913824171436
1928,942.76,12,0.0034684730842052557
1929,943.24,13,0.0034667565355384015
1930,943.73,12,0.003465006027253222
1931,944.21,14,0.0034632930059441645
1932,944.69,16,0.003461581726094439
1933,945.17,15,0.0034598721850383884
1934,945.66,19,0.0034581288192890355
1935,946.14,26,0.0034564227839310644
1936,946.62,10,0.0034547184793472657
1937,947.11,13,0.0034529804509084764
1938,947.59,15,0.003451279635866556
1939,948.07,15,0.003449580543628593
1940,948.56,16,0.003447847827922031
1941,949.04,18,0.0034461522091689843
1942,949.52,15,0.0034444583052985864
1943,950.0,23,0.0034427661136993237
1944,950.49,14,0.0034410404315527447
1945,950.97,14,0.0034393516922186333
1946,951.45,23,0.0034376646572988807
1947,951.94,10,0.003435944231175183
1948,952.42,14,0.0034342606326919645
1949,952.9,14,0.0034325787308143656
1950,953.39,17,0.0034308635366331825
1951,953.87,19,0.003429185055460213
1952,954.35,20,0.003427508263131807
1953,954.83,23,0.003425833157089216
1954,955.32,16,0.0034241248897000916
1955,955.8,10,0.003422453183571218
1956,956.28,11,0.00342078315602999
1957,956.77,17,0.0034190800650200906
1958,957.25,17,0.003417413421883274
1959,957.73,10,0.0034157484496827833
1960,958.22,17,0.003414050511457144
1961,958.7,8,0.0034123889082460475
1962,959.18,18,0.0034107289683664365
1963,959.66,18,0.0034090706893110173
1964,960.15,17,0.0034073795732617713
1965,960.63,9,0.0034057246428228698
1966,961.11,16,0.003404071365664632
1967,961.6,14,0.003402385347953598
1968,962.08,15,0.0034007354042138774
1969,962.56,16,0.003399087106256957
1970,963.05,12,0.0033974061637624263
1971,963.53,9,0.003395761184117954
1972,964.01,12,0.0033941178428037334
1973,964.49,14,0.0033924761373626522
1974,964.98,17,0.0033908019145271334
1975,965.46,19,0.0033891635074332076
1976,965.94,16,0.0033875267288196636
1977,966.43,15,0.003385857527843883
1978,966.91,8,0.0033842240326830393
1979,967.39,15,0.0033825921586543265
1980,967.88,14,0.0033809279568780153
1981,968.36,14,0.0033792993514971765
1982,968.84,20,0.0033776723599444427
1983,969.32,17,0.0033760469798115905
1984,969.81,20,0.0033743893972228677
1985,970.29,14,0.0033727672661700552
1986,970.77,22,0.0033711467392914026
1987,971.26,17,0.0033694941036075603
1988,971.74,15,0.0033678768112104704
1989,972.22,15,0.003366261115785217
1990,972.71,7,0.0033646134047959683
1991,973.19,11,0.003363000929341225
1992,973.67,8,0.0033613900436991
1993,974.16,14,0.003359747235327042
1994,974.64,11,0.003358139555231138
1995,975.12,12,0.0033565334578314187
1996,975.6,14,0.0033549289407814576
1997,976.09,15,0.003353292623939393
1998,976.57,12,0.00335169129336991
1999,977.05,13,0.003350091536090196
2000,977.54,17,0.003348460070912584
2001,978.02,19,0.003346863485888807
2002,978.5,9,0.003345268467136828
2003,978.99,6,0.0033436418319818676
2004,979.47,10,0.003342049971345916
2005,979.95,19,0.0033404596700055307
2006,980.43,17,0.003338870925660461
2007,980.92,5,0.0033372506860798136
2008,981.4,6,0.003335665081160289
2009,981.88,15,0.0033340810263148917
2010,982.37,14,0.003332465566806988
2011,982.85,14,0.0033308846374420767
2012,983.33,18,0.0033293052512711144
2013,983.82,13,0.003327694550619042
2014,984.3,16,0.0033261182760660596
2015,984.78,18,0.0033245435378675575
2016,985.26,11,0.0033229703337683495
2017,985.75,13,0.0033213659346188625
2018,986.23,12,0.003319795823813192
2019,986.71,20,0.0033182272403210443
2020,987.2,17,0.0033166275510557643
2021,987.68,12,0.003315062047184745
2022,988.16,14,0.0033134980638814876
2023,988.65,17,0.003311903063698032
2024,989.13,14,0.0033103421464240356
2025,989.61,12,0.003308782743011762
2026,990.09,10,0.0033072248512499734
2027,990.58,7,0.0033056360603352683
2028,991.06,7,0.003304081216635436
2029,991.54,14,0.00330252787793244
2030,992.03,15,0.003300943728082372
2031,992.51,9,0.0032993934240349346
2032,992.99,15,0.003297844618369733
2033,993.48,21,0.0032962650891863446
2034,993.96,10,0.003294719304848899
2035,994.44,13,0.003293175012317831
2036,994.92,17,0.0032916322094247866
2037,995.41,16,0.0032900587990695764
2038,995.89,11,0.00328851899988546
2039,996.37,7,0.0032869806838146465
2040,996.86,10,0.0032854118470402255
2041,997.34,16,0.0032838765215315127
2042,997.82,14,0.003282342672649486
2043,998.31,14,0.0032807783894525625
2044,998.79,14,0.003279247518062515
2045,999.27,16,0.003277718116850328
2046,999.75,12,0.003276190183689515
2047,1000.24,9,0.0032746319306300505
2048,1000.72,16,0.003273106957682446
2049,1001.2,20,0.0032715834463873015
2050,1001.69,22,0.003270029700728271
2051,1002.17,16,0.0032685091367528453
2052,1002.65,16,0.00326699002806815
2053,1003.14,7,0.0032654407701914155
2054,1003.62,8,0.0032639245960077914
2055,1004.1,16,0.0032624098707900724
2056,1004.58,9,0.003260896592452614
2057,1005.07,9,0.0032593532777303496
2058,1005.55,12,0.0032578429169471002
2059,1006.03,17,0.0032563339967679908
2060,1006.52,11,0.003254795124537948
2061,1007.0,13,0.0032532891092667956
2062,1007.48,13,0.0032517845283599636
2063,1007.97,9,0.00325025007937994
2064,1008.45,12,0.0032487483908078805
2065,1008.93,10,0.0032472481303963373
2066,1009.41,15,0.003245749296099539
2067,1009.9,14,0.00324422070495782
2068,1010.38,16,0.0032427247463728912
2069,1010.86,10,0.0032412302077464627
2070,1011.35,13,0.003239705995430478
2071,1011.83,16,0.0032382143201110073
2072,1012.31,14,0.0032367240586292094
2073,1012.8,11,0.003235204206263735
2074,1013.28,17,0.0032337167957553247
2075,1013.76,12,0.0032322307929989248
2076,1014.25,20,0.0032307152818171806
2077,1014.73,18,0.0032292321177714105
2078,1015.21,13,0.0032277503554269246
2079,1015.69,16,0.003226269992788353
2080,1016.18,13,0.003224760230943501
2081,1016.66,12,0.003223282690802394
2082,1017.14,14,0.003221806544362562
2083,1017.63,15,0.003220301080372147
2084,1018.11,16,0.0032188277443301275
2085,1018.59,13,0.0032173557960190674
2086,1019.08,18,0.003215854611472008
2087,1019.56,9,0.003214385461528262
2088,1020.04,18,0.0032129176933792525
2089,1020.52,7,0.003211451305067352
2090,1021.01,8,0.003209955788226042
2091,1021.49,18,0.003208492182374853
2092,1021.97,15,0.003207029950469558
2093,1022.46,12,0.0032055386705616127
2094,1022.94,8,0.0032040792092457907
2095,1023.42,16,0.0032026211160181652
2096,1023.91,12,0.0032011340549798024
2097,1024.39,14,0.0031996787205379176
2098,1024.87,18,0.0031982247483598445
2099,1025.35,12,0.003196772136524794
2100,1025.84,19,0.0031952906631009252
2101,1026.32,11,0.0031938407944443643
2102,1026.8,16,0.0031923922803503615
2103,1027.29,21,0.0031909149840860917
2104,1027.77,11,0.003189469201522392
2105,1028.25,19,0.003188024767773542
2106,1028.74,14,0.0031865516309442384
2107,1029.22,15,0.003185109917143419
2108,1029.7,8,0.0031836695464422518
2109,1030.18,13,0.003182230516955944
2110,1030.67,17,0.0031807628891536094
2111,1031.15,13,0.003179326564300414
2112,1031.63,17,0.003177891574989787
2113,1032.12,10,0.003176428065693715
2114,1032.6,10,0.003174995769585831
2115,1033.08,13,0.0031735648033802137
2116,1033.57,8,0.0031721053951970024
2117,1034.05,17,0.0031706771108281477
2118,1034.53,13,0.003169250150753017
2119,1035.01,10,0.0031678245131219356
2120,1035.5,13,0.0031663705368467784
2121,1035.98,13,0.0031649475660230843
2122,1036.46,11,0.003163525912076811
2123,1036.95,13,0.003162075996748864
2124,1037.43,14,0.0031606569983923588
2125,1037.91,8,0.003159239311377889
2126,1038.4,9,0.0031577934399272707
2127,1038.88,10,0.003156378397347856
2128,1039.36,15,0.003154964660606099
2129,1039.84,14,0.0031535522278866566
2130,1040.33,11,0.00315211171265962
2131,1040.81,16,0.0031507019096247537
2132,1041.29,6,0.003149293405148777
2133,1041.78,9,0.003147856894378781
2134,1042.26,8,0.0031464510085775868
2135,1042.74,12,0.0031450464159023866
2136,1043.23,13,0.0031436138928355845
2137,1043.71,12,0.003142211907886819
2138,1044.19,13,0.0031408112106614395
2139,1044.67,18,0.003139411799377619
2140,1045.16,8,0.0031379845582511596
2141,1045.64,15,0.0031365877402157673
2142,1046.12,10,0.0031351922027593425
2143,1046.61,10,0.0031337689106439373
2144,1047.09,16,0.0031323759556291775
2145,1047.57,11,0.003130984275860597
2146,1048.06,12,0.0031295649163111464
2147,1048.54,12,0.0031281758082375116
2148,1049.02,11,0.003126787970106884
2149,1049.51,8,0.0031253725267695776
2150,1049.99,10,0.0031239872496468036
2151,1050.47,7,0.0031226032371932506
2152,1050.95,11,0.0031212204876695493
2153,1051.44,14,0.0031198102317313687
2154,1051.92,18,0.0031184300290824176
2155,1052.4,7,0.003117051084128353
2156,1052.89,11,0.003115644706631957
2157,1053.37,9,0.003114268298002929
2158,1053.85,15,0.003112893141862754
2159,1054.34,7,0.0031114906267539206
2160,1054.82,14,0.0031101179964473226
2161,1055.3,11,0.003108746613452281
2162,1055.78,10,0.0031073764760612163
2163,1056.27,17,0.003105979077170313
2164,1056.75,15,0.0031046114517380274
2165,1057.23,14,0.0031032450667703485
2166,1057.72,16,0.0031018514931869605
2167,1058.2,11,0.0031004876098208525
2168,1058.68,16,0.0030991249618082476
2169,1059.17,15,0.003097735197770908
2170,1059.65,4,0.003096375041059598
2171,1060.13,13,0.0030950161146187697
2172,1060.61,5,0.003093658416771915
2173,1061.1,8,0.0030922736990693206
2174,1061.58,17,0.0030909184789013862
2175,1062.06,11,0.003089564482281477
2176,1062.55,17,0.003088183537719513
2177,1063.03,11,0.00308683200860945
2178,1063.51,7,0.003085481698029089
2179,1064.0,5,0.0030841045111323784
2180,1064.48,14,0.0030827566579484447
2181,1064.96,14,0.0030814100183033117
2182,1065.44,12,0.0030800645905508586
2183,1065.93,9,0.0030786923813742504
2184,1066.41,9,0.0030773493976425613
2185,1066.89,18,0.0030760076208488983
2186,1067.38,20,0.0030746391335914687
2187,1067.86,12,0.0030732997908333804
2188,1068.34,9,0.0030719616500856687
2189,1068.83,17,0.003070596869551696
2190,1069.31,12,0.003069261152908755
2191,1069.79,17,0.003067926633375376
2192,1070.27,10,0.0030665933093350886
2193,1070.76,13,0.0030652334391464554
2194,1071.24,10,0.003063902526076439
2195,1071.72,10,0.0030625728036341236
2196,1072.21,13,0.0030612166050673403
2197,1072.69,11,0.0030598892837898446
2198,1073.17,11,0.003058563148301037
2199,1073.66,9,0.0030572106064337377
2200,1074.14,9,0.0030558868623574696
2201,1074.62,14,0.0030545642992571213
2202,1075.1,9,0.0030532429155452263
2203,1075.59,11,0.003051895217860497
2204,1076.07,19,0.0030505762126623853
2205,1076.55,10,0.003049258382074578
2206,1077.04,15,0.0030479143066177365
2207,1077.52,14,0.0030465988449139805
2208,1078.0,15,0.0030452845530681847
2209,1078.49,10,0.00304394408518409
2210,1078.97,8,0.003042632152644581
2211,1079.45,5,0.003041321385236325
2212,1079.93,14,0.003040011781400236
2213,1080.42,13,0.003038676092720804
2214,1080.9,18,0.0030373688355227156
2215,1081.38,10,0.0030360627372039467
2216,1081.87,9,0.0030347306222416066
2217,1082.35,12,0.0030334268611028965
2218,1082.83,9,0.003032124254175886
2219,1083.32,17,0.0030307956985367677
2220,1083.8,11,0.003029495419382702
2221,1084.28,9,0.003028196289797766
2222,1084.77,8,0.003026871279165304
2223,1085.25,13,0.0030255744679966866
2224,1085.73,17,0.003024278801779549
2225,1086.21,12,0.0030229842789907453
2226,1086.7,9,0.003021663964806627
2227,1087.18,10,0.0030203717480578687
2228,1087.66,15,0.003019080670152672
2229,1088.15,16,0.003017763867899968
2230,1088.63,11,0.003016475086794554
2231,1089.11,14,0.00301518743997244
2232,1089.6,13,0.0030138741355883363
2233,1090.08,15,0.003012588776375104
2234,1090.56,13,0.0030113045469092516
2235,1091.04,9,0.003010021445694571
2236,1091.53,22,0.0030087127754072017
2237,1092.01,11,0.0030074319496440276
2238,1092.49,13,0.003006152247628259
2239,1092.98,7,0.003004847042719228
2240,1093.46,10,0.003003569607077871
2241,1093.94,13,0.003002293290704133
2242,1094.43,15,0.0030009915373587948
2243,1094.91,15,0.002999717478330649
2244,1095.39,9,0.002998444534114157
2245,1095.87,11,0.002997172703239433
2246,1096.36,9,0.0029958755227395342
2247,1096.84,11,0.0029946059372670916
2248,1097.32,11,0.002993337460711906
2249,1097.81,12,0.002992043699857514
2250,1098.29,6,0.002990777459787091
2251,1098.77,18,0.002989512324232836
2252,1099.26,12,0.0029882219694520175
2253,1099.74,13,0.0029869590615122497
2254,1100.22,20,0.0029856972537108464
2255,1100.7,11,0.0029844365446037168
2256,1101.19,11,0.0029831507024931825
2257,1101.67,13,0.002981892209266599
2258,1102.15,15,0.0029806348103872493
2259,1102.64,13,0.0029793523429916635
2260,1103.12,16,0.0029780971512314313
2261,1103.6,7,0.0029768430494943494
2262,1104.09,14,0.002975563943479167
2263,1104.57,5,0.002974312040145967
2264,1105.05,16,0.0029730612225345944
2265,1105.53,13,0.0029718114892261565
2266,1106.02,16,0.0029705368367587146
2267,1106.5,13,0.002969289290325025
2268,1106.98,11,0.0029680428239230406
2269,1107.47,10,0.0029667715020247135
2270,1107.95,13,0.0029655272138887486
2271,1108.43,7,0.0029642840015356993
2272,1108.92,18,0.0029630159971041755
2273,1109.4,14,0.002961774954453603
2274,1109.88,11,0.002960534983359432
2275,1110.36,9,0.0029592960824274465
2276,1110.85,12,0.002958032473450796
2277,1111.33,12,0.002956795730892497
2278,1111.81,15,0.0029555600542993062
2279,1112.3,10,0.0029542997325136084
2280,1112.78,15,0.0029530662058347514
2281,1113.26,9,0.002951833740945885
2282,1113.75,13,0.002950576693476039
2283,1114.23,10,0.0029493463700863485
2284,1114.71,15,0.0029481171043333485
2285,1115.19,7,0.002946888894846931
2286,1115.68,11,0.0029456361857464423
2287,1116.16,10,0.002944410106626427
2288,1116.64,5,0.0029431850796484828
2289,1117.13,5,0.0029419356151118405
2290,1117.61,10,0.002940712710187105
2291,1118.09,10,0.002939490853301395
2292,1118.58,13,0.0029382446206757933
2293,1119.06,17,0.0029370248775733303
2294,1119.54,12,0.0029358061784282106
2295,1120.03,20,0.00293456316512663
2296,1120.51,11,0.002933346571537777
2297,1120.99,22,0.0029321310178457714
2298,1121.47,17,0.0029309165027110954
2299,1121.96,19,0.0029296777550265364
2300,1122.44,11,0.0029284653345639246
2301,1122.92,12,0.002927253948626147
2302,1123.41,8,0.0029260183911778955
2303,1123.89,8,0.0029248090917843033
2304,1124.37,9,0.002923600822903921
2305,1124.86,12,0.002922368443321063
2306,1125.34,3,0.0029211622528990478
2307,1125.82,10,0.002919957088999369
2308,1126.3,15,0.0029187529503054573
2309,1126.79,15,0.0029175247814896073
2310,1127.27,11,0.002916322710556332
2311,1127.75,9,0.0029151216608653456
2312,1128.24,11,0.0029138966413255053
2313,1128.72,12,0.002912697651406317
2314,1129.2,21,0.00291149967878638
2315,1129.69,14,0.0029102777963631163
2316,1130.17,7,0.0029090818755672905
2317,1130.65,16,0.0029078869681479864
2318,1131.13,9,0.002906693072811086
2319,1131.62,14,0.0029054753472424893
2320,1132.1,10,0.0029042834932144585
2321,1132.58,12,0.002903092647372917
2322,1133.07,17,0.0029018780308192075
2323,1133.55,16,0.0029006892184337677
2324,1134.03,12,0.002899501410358899
2325,1134.52,13,0.0028982898908676328
2326,1135.0,10,0.00289710410843638
2327,1135.48,12,0.0028959193264596573
2328,1135.96,10,0.00289473554366532
2329,1136.45,10,0.002893528128034095
2330,1136.93,16,0.002892346360546752
2331,1137.41,10,0.002891165588411995
2332,1137.9,10,0.002889961242218868
2333,1138.38,13,0.002888782477671528
2334,1138.86,11,0.0028876047046665658
2335,1139.35,19,0.0028864034161616755
2336,1139.83,20,0.002885227643063982
2337,1140.31,11,0.0028840528577178835
